구분,P/N,협력사,엑셀중량,기하중량/비교,외경,두께,길이,배수/비고
②시트간스펙충돌,MJU47978304,미래/썬텍,,,,,,미래:Φ7.94 T0.65 L235.0 | 미래:Φ7.94 T0.65 L231.0 | 썬텍:Φ7.94 T0.65 L232.0 | 썬텍:Φ7.94 T0.65 L232.0 | 썬텍:Φ7.94 T0.65 L235.0 | 썬텍:Φ7.94 T0.55 L235.0
②시트간스펙충돌,MJU47979202,미래/썬텍,,,,,,미래:Φ4.76 T0.65 L174.0 | 썬텍:Φ4.76 T0.65 L166.0 | 썬텍:Φ4.76 T0.65 L172.0 | 썬텍:Φ4.76 T0.65 L172.0
②시트간스펙충돌,MJU47979203,미래/썬텍,,,,,,미래:Φ4.76 T0.65 L145.0 | 썬텍:Φ4.76 T0.65 L127.0 | 썬텍:Φ4.76 T0.65 L135.0 | 썬텍:Φ4.76 T0.65 L135.0 | 썬텍:Φ4.76 T0.65 L135.0
②시트간스펙충돌,MJU64867625,미래,,,,,,미래:Φ7.94 T0.65 L953.0 | 미래:Φ7.94 T0.55 L953.0
②시트간스펙충돌,MJU64868549,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L269.0 | 미래:Φ6.35 T0.65 L265.0 | 미래:Φ6.35 T0.65 L266.0 | 이젠터:Φ6.35 T0.65 L270.0 | 케이비:Φ6.35 T0.65 L272.0
②시트간스펙충돌,MJU64868550,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L126.0 | 미래:Φ6.35 T0.65 L126.0 | 이젠터:Φ6.35 T0.65 L127.0 | 케이비:Φ6.35 T0.65 L129.0
②시트간스펙충돌,MJU64794101,미래/중앙,,,,,,미래:Φ6.35 T0.65 L131.0 | 중앙:Φ6.35 T0.65 L129.0
②시트간스펙충돌,MJU63711305,미래/케이비,,,,,,미래:Φ7.0 T0.65 L86.0 | 미래:Φ7.0 T0.65 L86.0 | 미래:Φ7.0 T0.65 L86.0 | 케이비:Φ7.0 T0.65 L90.0
②시트간스펙충돌,MJU64794201,명진/미래/이젠터,,,,,,미래:Φ6.35 T0.65 L176.0 | 미래:Φ6.35 T0.65 L176.0 | 이젠터:Φ9.52 T0.65 L177.0 | 명진:Φ6.35 T0.65 L173.0
②시트간스펙충돌,MJU64794202,명진/미래/이젠터,,,,,,미래:Φ6.35 T0.65 L159.0 | 미래:Φ6.35 T0.65 L178.0 | 이젠터:Φ9.52 T0.65 L164.0 | 명진:Φ6.35 T0.65 L162.0
②시트간스펙충돌,MJU64794302,명진/미래/이젠터,,,,,,미래:Φ9.52 T0.65 L169.0 | 미래:Φ9.52 T0.65 L165.0 | 이젠터:Φ9.52 T0.65 L167.0 | 명진:Φ9.52 T0.65 L167.0
②시트간스펙충돌,DISCHARGE,미래,,,,,,미래:Φ9.52 T0.65 L697.0 | 미래:Φ9.52 T0.65 L679.0 | 미래:Φ9.52 T0.65 L1191.0 | 미래:Φ9.52 T0.65 L1209.0 | 미래:Φ9.52 T0.65 L1049.0 | 미래:Φ9.52 T0.65 L982.0 | 미래:Φ9.52 T0.65 L615.0 | 미래:Φ9.52 T0.65 L93.0 | 미래:Φ9.52 T0.65 L910.0 | 미래:Φ9.52 T0.65 L492.0 | 미래:Φ9.52 T0.65 L686.0 | 미래:Φ9.52 T0.65 L534.0 | 미래:Φ9.52 T0.65 L690.0 | 미래:Φ9.52 T0.65 L863.0 | 미래:Φ9.52 T0.65 L483.0 | 미래:Φ9.52 T0.65 L957.0 | 미래:Φ9.52 T0.65 L510.0 | 미래:Φ9.52 T0.65 L873.0 | 미래:Φ9.52 T0.65 L473.0 | 미래:Φ9.52 T0.65 L735.0 | 미래:Φ9.52 T0.65 L620.0
②시트간스펙충돌,SUCTION,미래,,,,,,미래:Φ12.7 T0.75 L909.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ12.7 T0.75 L883.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ12.7 T0.75 L1143.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ12.7 T0.75 L1252.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ12.7 T0.75 L1249.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ12.7 T0.75 L1552.0 | 미래:Φ6.35 T0.65 L85.0 | 미래:Φ19.05 T0.95 L1382.0 | 미래:Φ19.05 T0.95 L1162.0 | 미래:Φ6.35 T0.65 L196.0 | 미래:Φ12.7 T0.75 L1232.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ12.7 T0.75 L1152.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ12.7 T0.75 L1150.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ12.7 T0.75 L1234.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ12.7 T0.75 L1198.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ12.7 T0.75 L1228.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ12.7 T0.75 L1237.0 | 미래:Φ6.35 T0.65 L92.0 | 미래:Φ9.52 T0.65 L916.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ9.52 T0.65 L916.0 | 미래:Φ6.35 T0.65 L90.0 | 미래:Φ9.52 T0.65 L907.0 | 미래:Φ6.35 T0.65 L90.0
②시트간스펙충돌,SUCTION-2,미래,,,,,,미래:Φ12.7 T0.75 L460.0 | 미래:Φ6.35 T0.65 L85.0
②시트간스펙충돌,DISCHARGE-PART1,미래,,,,,,미래:Φ12.7 T0.75 L932.0 | 미래:Φ12.7 T0.75 L773.0 | 미래:Φ22.22 T1.15 L287.0
②시트간스펙충돌,DISCHARGE-PART2,미래,,,,,,미래:Φ9.52 T0.65 L182.0 | 미래:Φ22.22 T1.15 L198.0
②시트간스펙충돌,CAPILLARY,미래,,,,,,미래:Φ6.35 T0.65 L460.0 | 미래:Φ6.35 T0.65 L753.0
②시트간스펙충돌,COND-OUT,미래,,,,,,미래:Φ9.52 T0.65 L439.0 | 미래:Φ7.94 T0.65 L46.0
②시트간스펙충돌,MJU64927301,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L358.0 | 미래:Φ6.35 T0.65 L358.0 | 이젠터:Φ6.35 T0.65 L356.0
②시트간스펙충돌,MJU64927302,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L358.0 | 미래:Φ6.35 T0.65 L358.0 | 이젠터:Φ6.35 T0.65 L356.0
②시트간스펙충돌,5210A22172P,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L112.0 | 이젠터:Φ6.35 T0.65 L189.0 | 이젠터:Φ6.35 T0.65 L189.0
②시트간스펙충돌,MJU66773002,미래/중앙,,,,,,미래:Φ9.52 T0.65 L264.0 | 중앙:Φ9.52 T0.65 L265.0
②시트간스펙충돌,MJU62993705,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L119.0 | 이젠터:Φ7.0 T0.65 L122.0 | 이젠터:Φ7.0 T0.65 L122.0 | 이젠터:Φ7.0 T0.65 L122.0 | 이젠터:Φ7.0 T0.65 L122.0
②시트간스펙충돌,MJU62993710,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L153.0 | 이젠터:Φ7.0 T0.65 L155.0 | 이젠터:Φ7.0 T0.65 L155.0
②시트간스펙충돌,MJU62993711,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L209.0 | 이젠터:Φ7.0 T0.65 L214.0 | 이젠터:Φ7.0 T0.65 L214.0
②시트간스펙충돌,MJU63208106,미래/썬텍,,,,,,미래:Φ7.0 T0.65 L108.0 | 썬텍:Φ7.0 T0.65 L109.0 | 썬텍:Φ7.0 T0.65 L109.0
②시트간스펙충돌,MJU66510401,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L114.0 | 이젠터:Φ12.7 T0.75 L120.0 | 이젠터:Φ12.7 T0.75 L120.0
②시트간스펙충돌,MJU62842320,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L137.0 | 이젠터:Φ7.0 T0.65 L138.0 | 이젠터:Φ7.0 T0.65 L138.0
②시트간스펙충돌,MJU62842321,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L159.0 | 이젠터:Φ7.0 T0.65 L160.0 | 이젠터:Φ7.0 T0.65 L160.0
②시트간스펙충돌,MJU30588601,미래/케이비,,,,,,미래:Φ4.76 T0.65 L118.0 | 케이비:Φ4.76 T0.65 L117.0 | 케이비:Φ9.52 T0.65 L215.0
②시트간스펙충돌,MJU30588701,미래/케이비,,,,,,미래:Φ4.76 T0.65 L80.0 | 케이비:Φ4.76 T0.65 L76.0
②시트간스펙충돌,MJU30588801,미래/케이비,,,,,,미래:Φ4.76 T0.65 L108.0 | 케이비:Φ4.76 T0.65 L110.0
②시트간스펙충돌,MJU30588901,미래/케이비,,,,,,미래:Φ4.76 T0.65 L61.0 | 케이비:Φ4.76 T0.65 L57.0 | 케이비:Φ4.76 T0.65 L43.9
②시트간스펙충돌,MJU63037001,미래/케이비,,,,,,미래:Φ12.7 T0.75 L99.0 | 케이비:Φ12.7 T0.75 L102.0
②시트간스펙충돌,MJU62360601,미래/케이비,,,,,,미래:Φ4.76 T0.65 L398.0 | 케이비:Φ4.76 T0.65 L405.0
②시트간스펙충돌,MJU62393501,미래/케이비,,,,,,미래:Φ4.76 T0.65 L387.0 | 케이비:Φ4.76 T0.65 L390.0
②시트간스펙충돌,MJU62393601,미래/케이비,,,,,,미래:Φ4.76 T0.65 L391.0 | 케이비:Φ4.76 T0.65 L390.0
②시트간스펙충돌,MJU62490101,미래/케이비,,,,,,미래:Φ4.76 T0.65 L667.0 | 케이비:Φ4.76 T0.65 L666.0
②시트간스펙충돌,MJU62490201,미래/케이비,,,,,,미래:Φ4.76 T0.65 L681.0 | 케이비:Φ4.76 T0.65 L680.0
②시트간스펙충돌,MJU62490301,미래/케이비,,,,,,미래:Φ4.76 T0.65 L671.0 | 케이비:Φ4.76 T0.65 L670.0
②시트간스펙충돌,MJU62490401,미래/케이비,,,,,,미래:Φ4.76 T0.65 L673.0 | 케이비:Φ4.76 T0.65 L672.0
②시트간스펙충돌,MJU65886301,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L453.0 | 이젠터:Φ15.88 T0.95 L460.0
②시트간스펙충돌,MJU62842317,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L101.0 | 이젠터:Φ7.0 T0.65 L102.0
②시트간스펙충돌,MJU62842318,미래/이젠터,,,,,,미래:Φ7.0 T0.65 L141.0 | 이젠터:Φ7.0 T0.65 L142.0
②시트간스펙충돌,MJU62348705,미래/중앙,,,,,,미래:Φ6.35 T0.65 L211.0 | 미래:Φ6.35 T0.65 L211.0 | 중앙:Φ6.35 T0.65 L177.0 | 중앙:Φ6.35 T0.65 L177.0
②시트간스펙충돌,MJU62348706,미래/중앙,,,,,,미래:Φ6.35 T0.65 L181.0 | 미래:Φ6.35 T0.65 L181.0 | 중앙:Φ6.35 T0.65 L205.0 | 중앙:Φ6.35 T0.65 L205.0
②시트간스펙충돌,MJU62348707,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L210.0 | 이젠터:Φ6.35 T0.65 L204.0 | 이젠터:Φ6.35 T0.65 L204.0 | 이젠터:Φ6.35 T0.65 L204.0
②시트간스펙충돌,MJU62348708,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L181.0 | 이젠터:Φ6.35 T0.65 L179.0 | 이젠터:Φ6.35 T0.65 L179.0 | 이젠터:Φ6.35 T0.65 L179.0
②시트간스펙충돌,MJU60436202,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L183.0 | 이젠터:Φ12.7 T0.75 L185.0 | 이젠터:Φ12.7 T0.75 L188.0
②시트간스펙충돌,MJU64712201,미래,,,,,,미래:Φ6.35 T0.65 L257.0 | 미래:Φ6.35 T0.65 L257.0 | 미래:Φ6.35 T0.65 L257.0 | 미래:Φ6.35 T0.65 L257.0 | 미래:Φ6.35 T0.65 L257.0 | 미래:Φ6.35 T0.65 L257.0 | 미래:Φ9.52 T0.65 L257.0 | 미래:Φ9.52 T0.65 L257.0
②시트간스펙충돌,MJU64890920,MTS/미래,,,,,,미래:Φ9.52 T0.65 L77.0 | MTS:Φ9.52 T0.65 L78.0
②시트간스펙충돌,MJU47146601,미래/이젠터/케이비,,,,,,미래:Φ7.0 T0.65 L82.0 | 미래:Φ7.0 T0.65 L82.0 | 미래:Φ7.0 T0.65 L82.0 | 이젠터:Φ7.0 T0.65 L82.0 | 이젠터:Φ7.0 T0.65 L84.0 | 케이비:Φ7.0 T0.65 L82.0 | 케이비:Φ7.0 T0.65 L81.0
②시트간스펙충돌,MJU47146602,미래/이젠터/케이비,,,,,,미래:Φ7.0 T0.65 L85.0 | 미래:Φ7.0 T0.65 L85.0 | 미래:Φ7.0 T0.65 L85.0 | 이젠터:Φ7.0 T0.65 L90.0 | 이젠터:Φ7.0 T0.65 L96.0 | 케이비:Φ7.0 T0.65 L97.0 | 케이비:Φ7.0 T0.65 L97.0
②시트간스펙충돌,MJU47146603,미래/이젠터/케이비,,,,,,미래:Φ7.0 T0.65 L85.0 | 미래:Φ7.0 T0.65 L85.0 | 미래:Φ7.0 T0.65 L85.0 | 이젠터:Φ7.0 T0.65 L90.0 | 이젠터:Φ7.0 T0.65 L96.0 | 케이비:Φ7.0 T0.65 L97.0
②시트간스펙충돌,5210A30334L,미래/이젠터/중앙,,,,,,미래:Φ6.35 T0.65 L112.0 | 중앙:Φ6.35 T0.65 L112.0 | 이젠터:Φ6.35 T0.65 L114.0
②시트간스펙충돌,MJU65486405,미래,,,,,,미래:Φ12.7 T0.75 L95.0 | 미래:Φ12.7 T0.75 L95.0 | 미래:Φ9.52 T0.65 L154.0 | 미래:Φ9.52 T0.65 L154.0
②시트간스펙충돌,MJU65517901,미래,,,,,,미래:Φ9.52 T0.65 L103.0 | 미래:Φ9.52 T0.65 L103.0 | 미래:Φ9.52 T0.65 L103.0 | 미래:Φ9.52 T0.65 L100.0 | 미래:Φ9.52 T0.65 L103.0
②시트간스펙충돌,MJU65517902,미래,,,,,,미래:Φ9.52 T0.65 L121.0 | 미래:Φ9.52 T0.65 L121.0 | 미래:Φ9.52 T0.65 L121.0 | 미래:Φ9.52 T0.65 L118.0 | 미래:Φ9.52 T0.65 L121.0
②시트간스펙충돌,MJU65517903,미래,,,,,,미래:Φ9.52 T0.65 L511.0 | 미래:Φ9.52 T0.65 L511.0 | 미래:Φ9.52 T0.65 L511.0 | 미래:Φ9.52 T0.65 L510.0 | 미래:Φ9.52 T0.65 L511.0
②시트간스펙충돌,MJU65517904,미래,,,,,,미래:Φ9.52 T0.65 L223.0 | 미래:Φ9.52 T0.65 L223.0 | 미래:Φ9.52 T0.65 L223.0 | 미래:Φ9.52 T0.65 L218.0 | 미래:Φ9.52 T0.65 L223.0
②시트간스펙충돌,MJU65517905,미래,,,,,,미래:Φ9.52 T0.65 L255.0 | 미래:Φ9.52 T0.65 L255.0 | 미래:Φ9.52 T0.65 L255.0 | 미래:Φ9.52 T0.65 L253.0 | 미래:Φ9.52 T0.65 L255.0
②시트간스펙충돌,MJU65517906,미래,,,,,,미래:Φ9.52 T0.65 L447.0 | 미래:Φ9.52 T0.65 L447.0 | 미래:Φ9.52 T0.65 L447.0 | 미래:Φ9.52 T0.65 L443.0 | 미래:Φ9.52 T0.65 L447.0
②시트간스펙충돌,AJR76166401-9-1,미래,,,,,,미래:Φ9.52 T0.65 L416.0 | 미래:Φ9.52 T0.65 L414.0
②시트간스펙충돌,MJU65517908,미래,,,,,,미래:Φ9.52 T0.65 L239.0 | 미래:Φ9.52 T0.65 L239.0 | 미래:Φ9.52 T0.65 L239.0 | 미래:Φ9.52 T0.65 L235.0 | 미래:Φ9.52 T0.65 L239.0
②시트간스펙충돌,MJU65517909,미래,,,,,,미래:Φ9.52 T0.65 L158.0 | 미래:Φ9.52 T0.65 L158.0 | 미래:Φ9.52 T0.65 L158.0 | 미래:Φ9.52 T0.65 L154.0 | 미래:Φ9.52 T0.65 L158.0
②시트간스펙충돌,AJR76166401-9-2,미래,,,,,,미래:Φ9.52 T0.65 L249.0 | 미래:Φ9.52 T0.65 L246.0
②시트간스펙충돌,MJU65517911,미래,,,,,,미래:Φ9.52 T0.65 L192.0 | 미래:Φ9.52 T0.65 L192.0 | 미래:Φ9.52 T0.65 L192.0 | 미래:Φ9.52 T0.65 L185.0 | 미래:Φ9.52 T0.65 L192.0
②시트간스펙충돌,MJU65517912,미래,,,,,,미래:Φ9.52 T0.65 L179.0 | 미래:Φ9.52 T0.65 L179.0 | 미래:Φ9.52 T0.65 L179.0 | 미래:Φ9.52 T0.65 L174.0 | 미래:Φ9.52 T0.65 L179.0
②시트간스펙충돌,MJU65517913,미래,,,,,,미래:Φ9.52 T0.65 L199.0 | 미래:Φ9.52 T0.65 L199.0 | 미래:Φ9.52 T0.65 L199.0 | 미래:Φ9.52 T0.65 L195.0 | 미래:Φ9.52 T0.65 L199.0
②시트간스펙충돌,MJU65868012,미래/중앙,,,,,,미래:Φ9.52 T0.65 L200.0 | 미래:Φ9.52 T0.65 L199.0 | 중앙:Φ9.52 T0.65 L198.0
②시트간스펙충돌,MJU63406920,미래/중앙,,,,,,미래:Φ9.52 T0.65 L210.0 | 중앙:Φ9.52 T0.65 L208.0
②시트간스펙충돌,MJU64868528,미래/이젠터/중앙,,,,,,미래:Φ12.7 T0.75 L241.0 | 중앙:Φ12.7 T0.75 L240.0 | 이젠터:Φ12.7 T0.75 L240.0 | 이젠터:Φ12.7 T0.75 L240.0
②시트간스펙충돌,MJU66573301,미래,,,,,,미래:Φ9.52 T0.65 L112.0 | 미래:Φ9.52 T0.65 L112.0 | 미래:Φ15.88 T0.95 L134.0
②시트간스펙충돌,MJU66573001,미래,,,,,,미래:Φ6.35 T0.65 L277.0 | 미래:Φ6.35 T0.65 L278.0
②시트간스펙충돌,MJU66779304,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L95.0 | 이젠터:Φ9.52 T0.65 L94.0 | 이젠터:Φ9.52 T0.65 L94.0
②시트간스펙충돌,MJU66889201,미래,,,,,,미래:Φ15.88 T0.95 L101.0 | 미래:Φ15.88 T0.95 L102.0
②시트간스펙충돌,MJU66792201,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L365.0 | 이젠터:Φ9.52 T0.65 L366.0
②시트간스펙충돌,MJU66792301,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L388.0 | 이젠터:Φ12.7 T0.75 L386.0
②시트간스펙충돌,MJU66792304,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L95.0 | 이젠터:Φ12.7 T0.75 L96.0
②시트간스펙충돌,MJU66792302,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L210.0 | 이젠터:Φ12.7 T0.75 L212.0
②시트간스펙충돌,MJU66792303,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L155.0 | 이젠터:Φ12.7 T0.75 L157.0
②시트간스펙충돌,MJU66566901,MTS/미래,,,,,,미래:Φ15.88 T0.95 L431.0 | 미래:Φ15.88 T0.95 L431.0 | MTS:Φ15.88 T0.95 L426.0
②시트간스펙충돌,MJU66566802,미래/케이비,,,,,,미래:Φ12.7 T0.75 L471.0 | 케이비:Φ12.7 T0.75 L474.0
②시트간스펙충돌,MJU66566803,미래/케이비,,,,,,미래:Φ12.7 T0.75 L600.0 | 케이비:Φ12.7 T0.75 L606.0
②시트간스펙충돌,MJU66566911,미래/케이비,,,,,,미래:Φ15.88 T0.95 L257.0 | 케이비:Φ15.88 T0.95 L249.6
②시트간스펙충돌,MJU66779316,미래/케이비,,,,,,미래:Φ9.52 T0.65 L42.0 | 케이비:Φ9.52 T1.45 L42.0
②시트간스펙충돌,4H00901J,미래/중앙,,,,,,미래:Φ6.35 T0.65 L174.0 | 중앙:Φ6.35 T0.65 L176.0
②시트간스펙충돌,MJU64988301,MTS/미래,,,,,,미래:Φ15.88 T0.95 L433.0 | 미래:Φ15.88 T0.95 L433.0 | MTS:Φ15.88 T0.95 L425.0
②시트간스펙충돌,MJU66902601,미래,,,,,,미래:Φ15.88 T0.95 L415.0 | 미래:Φ15.88 T0.95 L420.0
②시트간스펙충돌,MJU41491201,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L73.0 | 이젠터:Φ15.88 T0.95 L78.0 | 이젠터:Φ15.88 T0.95 L78.0 | 이젠터:Φ15.88 T0.95 L78.0 | 이젠터:Φ15.88 T0.95 L78.0 | 이젠터:Φ15.88 T0.95 L78.0
②시트간스펙충돌,MJU55250504,미래,,,,,,미래:Φ9.52 T0.65 L360.0 | 미래:Φ9.52 T0.65 L365.0
②시트간스펙충돌,MJU55250505,미래,,,,,,미래:Φ12.7 T0.75 L436.0 | 미래:Φ9.52 T0.65 L448.0 | 미래:Φ12.7 T0.75 L448.0
②시트간스펙충돌,MJU64086301,미래,,,,,,미래:Φ12.7 T0.75 L583.0 | 미래:Φ12.7 T0.75 L580.0
②시트간스펙충돌,MJU64086401,미래,,,,,,미래:Φ12.7 T0.75 L263.0 | 미래:Φ12.7 T0.75 L270.0
②시트간스펙충돌,MJU64086601,미래,,,,,,미래:Φ12.7 T0.75 L224.0 | 미래:Φ12.7 T0.75 L221.0
②시트간스펙충돌,MJU65868001,MTS/미래,,,,,,미래:Φ9.52 T0.65 L139.0 | MTS:Φ15.88 T0.95 L522.0
②시트간스펙충돌,MJU66479901,미래/썬텍/케이비,,,,,,미래:Φ15.88 T0.95 L245.0 | 케이비:Φ15.88 T0.95 L252.0 | 썬텍:Φ15.88 T0.95 L248.0
②시트간스펙충돌,MJU66479801,미래/썬텍/케이비,,,,,,미래:Φ15.88 T0.95 L328.0 | 케이비:Φ15.88 T0.95 L334.0 | 썬텍:Φ15.88 T0.95 L330.0 | 썬텍:Φ15.88 T0.95 L330.0
②시트간스펙충돌,MJU66479802,미래/썬텍,,,,,,미래:Φ15.88 T0.95 L364.0 | 썬텍:Φ15.88 T0.95 L366.0 | 썬텍:Φ15.88 T0.95 L362.0
②시트간스펙충돌,MJU66478801,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L204.0 | 이젠터:Φ12.7 T0.75 L206.0 | 이젠터:Φ12.7 T0.75 L206.0
②시트간스펙충돌,MJU66894825,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L66.0 | 미래:Φ9.52 T0.65 L69.0 | 미래:Φ9.52 T0.65 L66.0 | 이젠터:Φ9.52 T0.65 L71.0 | 이젠터:Φ9.52 T0.65 L71.0
②시트간스펙충돌,MJU66894824,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L64.0 | 미래:Φ9.52 T0.65 L64.0 | 미래:Φ9.52 T0.65 L64.0 | 이젠터:Φ9.52 T0.65 L67.0 | 이젠터:Φ9.52 T0.65 L67.0
②시트간스펙충돌,MJU66913801,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L60.0 | 이젠터:Φ6.35 T0.65 L61.0 | 케이비:Φ6.35 T0.65 L59.0 | 케이비:Φ6.35 T0.65 L60.0 | 케이비:Φ6.35 T0.65 L63.0
②시트간스펙충돌,T-C01834715,미래,,,,,,미래:Φ7.0 T0.65 L180.0 | 미래:Φ12.7 T0.75 L249.0
②시트간스펙충돌,MJU41254401,미래/중앙,,,,,,미래:Φ7.0 T0.65 L172.0 | 중앙:Φ6.35 T0.65 L170.0
②시트간스펙충돌,MJU41254402,미래/중앙,,,,,,미래:Φ7.0 T0.65 L151.0 | 중앙:Φ6.35 T0.65 L150.0
②시트간스펙충돌,MJU41254403,미래/중앙,,,,,,미래:Φ7.0 T0.65 L181.0 | 중앙:Φ6.35 T0.65 L176.0
②시트간스펙충돌,MJU41254404,미래/중앙,,,,,,미래:Φ7.0 T0.65 L155.0 | 중앙:Φ6.35 T0.65 L155.0
②시트간스펙충돌,MJU62811801,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L215.0 | 이젠터:Φ12.7 T0.75 L437.0 | 이젠터:Φ12.7 T0.75 L437.0 | 이젠터:Φ12.7 T0.75 L437.0 | 이젠터:Φ12.7 T0.75 L437.0
②시트간스펙충돌,MJU62915001,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L64.0 | 이젠터:Φ15.88 T0.95 L65.0 | 이젠터:Φ15.88 T0.95 L65.0 | 이젠터:Φ15.88 T0.95 L65.0 | 이젠터:Φ15.88 T0.95 L65.0
②시트간스펙충돌,MJU62915002,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L172.0 | 이젠터:Φ15.88 T0.95 L168.0 | 이젠터:Φ15.88 T0.95 L168.0 | 이젠터:Φ15.88 T0.95 L168.0
②시트간스펙충돌,MJU66967701,미래,,,,,,미래:Φ9.52 T0.65 L130.0 | 미래:Φ9.52 T0.65 L130.0 | 미래:Φ9.52 T0.65 L132.0
②시트간스펙충돌,MJU66965201,미래,,,,,,미래:Φ9.52 T0.65 L519.0 | 미래:Φ9.52 T0.65 L519.0 | 미래:Φ9.52 T0.65 L521.0
②시트간스펙충돌,MJU66964701,미래,,,,,,미래:Φ9.52 T0.65 L423.0 | 미래:Φ9.52 T0.65 L423.0 | 미래:Φ9.52 T0.65 L423.0 | 미래:Φ9.52 T0.65 L425.0
②시트간스펙충돌,MJU65486429,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L154.0 | 미래:Φ9.52 T0.65 L156.0 | 미래:Φ9.52 T0.65 L156.0 | 이젠터:Φ9.52 T0.65 L158.0
②시트간스펙충돌,MJU65486430,미래,,,,,,미래:Φ9.52 T0.65 L66.0 | 미래:Φ9.52 T0.65 L68.0 | 미래:Φ9.52 T0.65 L66.0 | 미래:Φ9.52 T0.65 L66.0
②시트간스펙충돌,MJU66959201,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L230.0 | 미래:Φ12.7 T0.75 L231.0 | 이젠터:Φ12.7 T0.75 L232.0
②시트간스펙충돌,MJU66959202,미래,,,,,,미래:Φ12.7 T0.75 L233.0 | 미래:Φ12.7 T0.75 L235.0 | 미래:Φ12.7 T0.75 L235.0
②시트간스펙충돌,MJU66959604,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L195.0 | 미래:Φ9.52 T0.65 L201.0 | 미래:Φ9.52 T0.65 L195.0 | 이젠터:Φ9.52 T0.65 L203.0
②시트간스펙충돌,MJU66961001,미래,,,,,,미래:Φ6.35 T0.65 L312.0 | 미래:Φ6.35 T0.65 L312.0 | 미래:Φ6.35 T0.65 L314.0
②시트간스펙충돌,MJU66928303,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L498.0 | 미래:Φ12.7 T0.75 L498.0 | 이젠터:Φ12.7 T0.75 L500.0
②시트간스펙충돌,MJU66928305,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L279.0 | 미래:Φ12.7 T0.75 L279.0 | 이젠터:Φ12.7 T0.75 L283.0
②시트간스펙충돌,MJU66928307,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L251.0 | 이젠터:Φ12.7 T0.75 L253.0
②시트간스펙충돌,MJU66899501,미래/케이비,,,,,,미래:Φ5.0 T0.65 L248.0 | 케이비:Φ5.0 T0.65 L255.0
②시트간스펙충돌,MJU66900101,미래/케이비,,,,,,미래:Φ5.0 T0.65 L244.0 | 케이비:Φ5.0 T0.65 L240.0
②시트간스펙충돌,MJU41625901,미래/중앙,,,,,,미래:Φ6.35 T0.65 L117.0 | 중앙:Φ6.35 T0.65 L116.0 | 중앙:Φ6.35 T0.65 L116.0
②시트간스펙충돌,MJU41625903,미래/중앙,,,,,,미래:Φ6.35 T0.65 L142.0 | 중앙:Φ6.35 T0.65 L135.0
