시트,부품,역할,관측수,geom_kg,원소재min,원소재max,가공비,치수일관,geom목록
대원산업 (3),MJU66467201,제작동관,1,0.0239,184,184,70,True,[0.0239]
대원산업 (3),MJU66467301,제작동관,1,0.0252,193,193,88,True,[0.0252]
대원산업 (3),MJU66467401,제작동관,1,0.0289,222,222,90,True,[0.0289]
대원산업 (3),MJU66467501,제작동관,1,0.0323,247,247,93,True,[0.0323]
대원산업 (3),MJU66478101,사급부품,1,0.0,3096,3096,0,True,[]
대원산업 (3),MJU66478102,사급부품,2,0.0,3466,3466,0,True,[]
대원산업 (3),MJU66478103,사급부품,3,0.0,3188,3585,0,True,[]
대원산업 (3),MJU66478104,사급부품,8,0.0,2325,2325,0,True,[]
대원산업 (3),MJU66478105,사급부품,1,0.0,2655,2655,0,True,[]
대원산업 (3),MJU66478114,사급부품,4,0.0,3160,3544,0,True,[]
대원산업 (3),MJU66478115,사급부품,6,0.0,3512,3512,0,True,[]
대원산업 (3),MJU66478201,사급부품,11,0.0,368,368,0,True,[]
대원산업 (3),MJU66478202,사급부품,6,0.0,465,465,0,True,[]
대원산업 (3),MJU66478203,사급부품,6,0.0,454,454,0,True,[]
대원산업 (3),MJU66478204,사급부품,6,0.0,473,473,0,True,[]
대원산업 (3),MJU66478205,사급부품,1,0.0,1734,1734,0,True,[]
대원산업 (3),MJU66478501,제작동관,3,0.0171,129,342,43,True,[0.0171]
대원산업 (3),MJU66478701,제작동관,3,0.1466,1107,1110,159,False,"[0.1466, 0.147]"
대원산업 (3),MJU66479001,제작동관,1,0.01,76,76,43,True,[0.01]
대원산업 (3),MJU66479101,제작동관,2,0.0582,440,440,103,True,[0.0582]
대원산업 (3),MJU66479301,제작동관,2,0.1473,1113,1113,222,True,[0.1473]
대원산업 (3),MJU66507003,사급부품,1,0.0,1389,1389,0,True,[]
대원산업 (3),MJU66507023,제작동관,1,0.0514,388,388,95,True,[0.0514]
대원산업 (3),MJU66749006,사급부품/제작동관,3,0.049,342,370,0,True,[0.049]
대원산업 (3),MJU66749301,사급부품,4,0.0,850,850,0,True,[]
대원산업 (3),MJU66749501,사급부품,1,0.0,2466,2466,0,True,[]
대원산업 (3),MJU66749505,사급부품,1,0.0,950,950,0,True,[]
대원산업 (3),MJU66763402,사급부품,10,0.0,2960,3165,0,True,[]
대원산업 (3),MJU66763404,사급부품,1,0.0,3021,3021,0,True,[]
대원산업 (3),MJU66763405,사급부품,2,0.0,3069,3069,0,True,[]
대원산업 (3),MJU66763501,사급부품,2,0.0,338,338,0,True,[]
대원산업 (3),MJU66763502,사급부품,1,0.0,294,294,0,True,[]
대원산업 (3),MJU66763603,사급부품,2,0.0,4496,5050,0,True,[]
대원산업 (3),MJU66763702,사급부품,5,0.0,2400,5306,0,True,[]
대원산업 (3),MJU66763703,사급부품,1,0.0,3267,3267,0,True,[]
대원산업 (3),MJU66763704,사급부품,1,0.0,2400,2400,0,True,[]
대원산업 (3),MJU66763801,사급부품,1,0.0,3247,3247,0,True,[]
대원산업 (3),MJU66773201,사급부품,1,0.0,818,818,0,True,[]
대원산업 (3),MJU66773701,제작동관,1,0.0931,704,704,153,True,[0.0931]
대원산업 (3),MJU66774702,사급부품,1,0.0,3095,3095,0,True,[]
대원산업 (3),MJU66798701,제작동관,1,0.2076,1567,1567,506,True,[0.2076]
대원산업 (3),MJU66798702,제작동관,2,0.1804,1362,1362,196,True,[0.1804]
대원산업 (3),MJU66798703,사급부품,1,0.0,2133,2133,0,True,[]
대원산업 (3),MJU66798704,제작동관,3,0.0476,360,360,73,True,[0.0476]
대원산업 (3),MJU66798801,제작동관,1,0.3866,2919,2919,665,True,[0.3866]
대원산업 (3),MJU66798802,제작동관,2,0.3267,2467,2467,313,True,[0.3267]
대원산업 (3),MJU66798803,사급부품,1,0.0,3552,3552,0,True,[]
대원산업 (3),MJU66798901,사급부품,2,0.0,1452,1452,0,True,[]
대원산업 (3),MJU66799003,사급부품,1,0.0,585,585,0,True,[]
대원산업 (3),MJU66799101,사급부품,1,0.0,2089,2089,0,True,[]
대원산업 (3),MJU66799102,사급부품,2,0.0,1876,1876,0,True,[]
대원산업 (3),MJU66799103,사급부품,1,0.0,2699,2699,0,True,[]
대원산업 (3),MJU66799201,사급부품,2,0.0,889,889,0,True,[]
대원산업 (3),MJU66799202,사급부품,2,0.0,2989,2989,0,True,[]
대원산업 (3),MJU66799203,사급부품,1,0.0,3962,3962,0,True,[]
대원산업 (3),MJU66799204,사급부품,2,0.0,2035,2035,0,True,[]
대원산업 (3),MJU66799206,사급부품,1,0.0,3999,3999,0,True,[]
대원산업 (3),MJU66799402,사급부품,2,0.0,3524,3524,0,True,[]
대원산업 (3),MJU66799403,사급부품,2,0.0,2768,2768,0,True,[]
대원산업 (3),MJU66799404,사급부품,2,0.0,4021,4021,0,True,[]
대원산업 (3),MJU66799405,사급부품,2,0.0,739,739,0,True,[]
대원산업 (3),MJU66799406,사급부품,2,0.0,4771,4771,0,True,[]
대원산업 (3),MJU66799408,사급부품,2,0.0,3385,3385,0,True,[]
대원산업 (3),MJU66799501,제작동관,3,0.0817,617,617,94,True,[0.0817]
대원산업 (3),MJU66799601,사급부품,2,0.0,982,982,0,True,[]
대원산업 (3),MJU66799602,사급부품,2,0.0,737,737,0,True,[]
대원산업 (3),MJU66800301,사급부품,1,0.0,1246,1246,0,True,[]
대원산업 (3),MJU66800302,사급부품,1,0.0,2236,2236,0,True,[]
대원산업 (3),MJU66800303,사급부품,1,0.0,318,318,0,True,[]
대원산업 (3),MJU66800402,사급부품/제작동관,2,0.2859,2158,2330,279,True,[0.2859]
대원산업 (3),MJU66800403,사급부품/제작동관,4,0.1334,904,1007,131,False,"[0.1198, 0.1334]"
대원산업 (3),MJU66800404,사급부품/제작동관,2,0.1872,1413,1696,194,True,[0.1872]
대원산업 (3),MJU66800405,사급부품/제작동관,2,0.2859,2158,2373,291,True,[0.2859]
대원산업 (3),MJU66801001,제작동관,3,0.2144,1619,1619,402,True,[0.2144]
대원산업 (3),MJU66805602,제작동관,1,0.0229,177,177,91,True,[0.0229]
대원산업 (3),MJU66805603,제작동관,1,0.0247,190,190,92,True,[0.0247]
대원산업 (3),MJU66805604,제작동관,1,0.0289,223,223,95,True,[0.0289]
대원산업 (3),MJU66805605,제작동관,1,0.0303,234,234,113,True,[0.0303]
대원산업 (3),MJU66805607,제작동관,1,0.0279,215,215,94,True,[0.0279]
대원산업 (3),MJU66805608,제작동관,1,0.0292,225,225,95,True,[0.0292]
대원산업 (3),MJU66810701,제작동관,1,0.241,1820,1820,296,True,[0.241]
대원산업 (3),MJU66810702,제작동관,1,0.2661,2009,2009,240,True,[0.2661]
대원산업 (3),MJU66818901,제작동관,1,0.0156,118,118,49,True,[0.0156]
대원산업 (3),MJU66823801,제작동관,1,0.0566,449,449,99,True,[0.0566]
대원산업 (3),MJU66823802,제작동관,1,0.0491,390,390,93,True,[0.0491]
대원산업 (3),MJU66823803,제작동관,1,0.0491,390,390,93,True,[0.0491]
대원산업 (3),MJU66823804,제작동관,1,0.0378,300,300,85,True,[0.0378]
대원산업 (3),MJU66823805,제작동관,1,0.0566,449,449,99,True,[0.0566]
대원산업 (3),MJU66823806,제작동관,1,0.0491,390,390,93,True,[0.0491]
대원산업 (3),MJU66823807,제작동관,1,0.0378,300,300,85,True,[0.0378]
대원산업 (3),MJU66823808,제작동관,1,0.0491,390,390,93,True,[0.0491]
대원산업 (3),MJU66823809,제작동관,1,0.0378,300,300,85,True,[0.0378]
대원산업 (3),MJU66823810,제작동관,1,0.0378,300,300,85,True,[0.0378]
대원산업 (3),MJU66824401,제작동관,1,0.032,254,254,93,True,[0.032]
대원산업 (3),MJU66824402,제작동관,1,0.0252,200,200,88,True,[0.0252]
대원산업 (3),MJU66824403,제작동관,1,0.0252,200,200,88,True,[0.0252]
대원산업 (3),MJU66824404,제작동관,1,0.032,254,254,93,True,[0.032]
대원산업 (3),MJU66824405,제작동관,1,0.0485,385,385,129,True,[0.0485]
대원산업 (3),MJU66824406,제작동관,1,0.0485,385,385,129,True,[0.0485]
대원산업 (3),MJU66824407,제작동관,1,0.0365,290,290,97,True,[0.0365]
대원산업 (3),MJU66824408,제작동관,1,0.032,254,254,93,True,[0.032]
대원산업 (3),MJU66824409,제작동관,1,0.041,325,325,100,True,[0.041]
대원산업 (3),MJU66824410,제작동관,1,0.0387,307,307,98,True,[0.0387]
대원산업 (3),MJU66824411,제작동관,1,0.0522,415,415,108,True,[0.0522]
대원산업 (3),MJU66824412-6-1,사급부품,1,0.0,0,0,532,True,[]
대원산업 (3),MJU66824501,제작동관,2,0.0149,108,112,42,False,"[0.0144, 0.0149]"
대원산업 (3),MJU66824901,제작동관,1,0.0215,163,163,55,True,[0.0215]
대원산업 (3),MJU66824902,제작동관,1,0.0264,200,200,93,True,[0.0264]
대원산업 (3),MJU66824903,제작동관,1,0.0241,183,183,91,True,[0.0241]
대원산업 (3),MJU66824904,제작동관,1,0.0222,168,168,90,True,[0.0222]
대원산업 (3),MJU66824905,제작동관,1,0.03,227,227,95,True,[0.03]
대원산업 (3),MJU66825001,제작동관,1,0.0342,272,272,83,True,[0.0342]
대원산업 (3),MJU66825002,제작동관,1,0.0342,272,272,83,True,[0.0342]
대원산업 (3),MJU66825003,제작동관,1,0.0342,272,272,83,True,[0.0342]
대원산업 (3),MJU66825004,제작동관,1,0.0342,272,272,95,True,[0.0342]
대원산업 (3),MJU66825005,제작동관,1,0.0342,272,272,95,True,[0.0342]
대원산업 (3),MJU66825006,제작동관,1,0.0342,272,272,95,True,[0.0342]
대원산업 (3),MJU66825402,제작동관,1,0.0159,120,120,43,True,[0.0159]
대원산업 (3),MJU66829601,제작동관,1,0.0131,99,99,50,True,[0.0131]
대원산업 (3),MJU66829701,제작동관,1,0.072,544,544,124,True,[0.072]
대원산업 (3),MJU66845401,사급부품,1,0.0,1168,1168,0,True,[]
대원산업 (3),MJU66845402,사급부품,1,0.0,1478,1478,0,True,[]
대원산업 (3),MJU66890101,제작동관,1,0.0356,270,270,134,True,[0.0356]
대원산업 (3),MJU66900501,제작동관,1,0.0836,645,645,198,True,[0.0836]
대원산업 (3),MJU66904601,제작동관,1,0.0398,301,301,64,True,[0.0398]
대원산업 (3),MJU66909502,제작동관,1,0.241,1820,1820,301,True,[0.241]
대원산업 (3),MJU66914001,제작동관,1,0.0312,240,240,106,True,[0.0312]
대원산업 (3),MJU66914201,제작동관,1,0.0286,220,220,105,True,[0.0286]
대원산업 (3),MJU66929504,제작동관,1,0.0166,216,216,137,True,[0.0166]
대원산업 (3),MJU66930201,사급부품,2,0.0,6467,6467,0,True,[]
대원산업 (3),MJU66930202,사급부품,2,0.0,1796,1796,0,True,[]
대원산업 (3),MJU66930301,제작동관,5,0.0061,78,78,41,True,[0.0061]
대원산업 (3),MJU66930302,사급부품,2,0.0,2143,2143,0,True,[]
대원산업 (3),MJU66945401,사급부품,2,0.0,4165,4165,0,True,[]
대원산업 (3),MJU66958401,제작동관,1,0.0317,240,240,91,True,[0.0317]
대원산업 (3),MJU66998903,제작동관,1,0.0342,259,259,95,True,[0.0342]
대원산업 (3),MJU66999003,제작동관,1,0.0246,186,186,55,True,[0.0246]
대원산업 (3),MJU67029602,제작동관,1,0.0115,149,149,80,True,[0.0115]
대원산업 (3),MJU67029603,제작동관,1,0.0051,67,67,57,True,[0.0051]
대원산업 (3),MJUI65587802,제작동관,1,0.1004,2008,2008,231,True,[0.1004]
대원산업 (3),MJX62771705,사급부품,2,0.0,3483,3483,0,True,[]
대원산업 (3),MJX63932301,사급부품,1,0.0,859,859,0,True,[]
대원산업 (3),MJX63932302,사급부품,1,0.0,1434,1434,0,True,[]
대원산업 (3),MJX63932303,사급부품,1,0.0,1715,1715,0,True,[]
대원산업 (3),MJX63932313,사급부품,1,0.0,1060,1060,0,True,[]
대원산업 (3),MJX63932314,사급부품,1,0.0,878,878,0,True,[]
대원산업 (3),MJX63932315,사급부품,1,0.0,1572,1572,0,True,[]
대원산업 (3),MJX64911402,사급부품,1,0.0,741,741,0,True,[]
대원산업 (3),PVCTUBE,사급부품,1,0.0,58,58,0,True,[]
대원산업 (3),RAC30599303,용접봉,137,0.0,21100,21100,386,True,[]
대원산업 (3),T-C01411262,제작동관,1,0.3357,2527,2527,334,True,[0.3357]
대원산업 (3),mju39704601,사급부품,1,0.0,368,368,0,True,[]
대원산업 (3),mju66478101,사급부품,2,0.0,3096,3476,0,True,[]
대원산업 (3),mju66478102,사급부품,4,0.0,3466,3466,0,True,[]
대원산업 (3),mju66478103,사급부품,2,0.0,3188,3188,0,True,[]
대원산업 (3),열수축 튜브,사급부품,2,0.0,55,55,0,True,[]
대원산업 (3),절연테이프,사급부품,8,0.0,1050,1050,0,True,[]
대원산업 (3),튜브,사급부품,2,0.0,17,60,0,True,[]
명진산업 (2),(5210A21628B),사급부품,1,0.0,0,0,1379,True,[]
명진산업 (2),3E92334R,사급부품,1,0.0,0,0,975,True,[]
명진산업 (2),3H01582A,사급부품,1,0.0,17,17,0,True,[]
명진산업 (2),3H02717A,사급부품,1,0.0,176,176,0,True,[]
명진산업 (2),5210A13011G,제작동관,1,0.0123,98,98,86,True,[0.0123]
명진산업 (2),5210A13011H,제작동관,1,0.0101,80,80,109,True,[0.0101]
명진산업 (2),5210A13011J,제작동관,1,0.0119,94,94,110,True,[0.0119]
명진산업 (2),5210A13011K,제작동관,1,0.0151,120,120,125,True,[0.0151]
명진산업 (2),5210A22409A,사급부품,7,0.0,56,56,0,True,[]
명진산업 (2),5210A22409B,사급부품,1,0.0,67,67,0,True,[]
명진산업 (2),5210A28001C,사급부품,10,0.0,390,390,0,True,[]
명진산업 (2),5210A28001G,사급부품,14,0.0,340,340,0,True,[]
명진산업 (2),5210A30994B,제작동관,1,0.0237,188,188,96,True,[0.0237]
명진산업 (2),5210A30994C,제작동관,1,0.0237,188,188,96,True,[0.0237]
명진산업 (2),5210A30994D,제작동관,1,0.0237,188,188,96,True,[0.0237]
명진산업 (2),5210A30994H,제작동관,1,0.025,198,198,86,True,[0.025]
명진산업 (2),5210A30994J,제작동관,1,0.025,198,198,86,True,[0.025]
명진산업 (2),5210A30994K,제작동관,1,0.0251,199,199,86,True,[0.0251]
명진산업 (2),5210A30998B,제작동관,1,0.0226,179,179,120,True,[0.0226]
명진산업 (2),5210A30998C,제작동관,1,0.0237,188,188,121,True,[0.0237]
명진산업 (2),5210A30998F,제작동관,1,0.025,198,198,110,True,[0.025]
명진산업 (2),5210A30998G,제작동관,1,0.025,198,198,110,True,[0.025]
명진산업 (2),5210A31939A,제작동관,1,0.0149,114,114,66,True,[0.0149]
명진산업 (2),5410A20017R,사급부품,2,0.0,605,605,0,True,[]
명진산업 (2),5410A20111N,사급부품,2,0.0,165,165,0,True,[]
명진산업 (2),AGR30801601-AL-1,사급부품,1,0.0,3886,3886,0,True,[]
명진산업 (2),AGR30801602-AL-1,사급부품,1,0.0,3886,3886,0,True,[]
명진산업 (2),EAP00689102,사급부품,2,0.0,3556,3556,0,True,[]
명진산업 (2),MJU00698801,제작동관,1,0.023,183,183,153,True,[0.023]
명진산업 (2),MJU00702401,제작동관,1,0.0227,181,181,105,True,[0.0227]
명진산업 (2),MJU00702402,제작동관,1,0.0227,181,181,105,True,[0.0227]
명진산업 (2),MJU00702403,제작동관,1,0.0227,181,181,105,True,[0.0227]
명진산업 (2),MJU00702405,제작동관,1,0.0227,181,181,105,True,[0.0227]
명진산업 (2),MJU00702406,제작동관,1,0.0359,285,285,212,True,[0.0359]
명진산업 (2),MJU00702407,제작동관,1,0.0248,197,197,143,True,[0.0248]
명진산업 (2),MJU00702409,제작동관,1,0.0077,61,61,58,True,[0.0077]
명진산업 (2),MJU00702411,제작동관,1,0.0227,181,181,105,True,[0.0227]
명진산업 (2),MJU00702412,제작동관,1,0.0302,240,240,147,True,[0.0302]
명진산업 (2),MJU00702414,제작동관,1,0.0302,240,240,159,True,[0.0302]
명진산업 (2),MJU00702415,제작동관,1,0.0227,181,181,118,True,[0.0227]
명진산업 (2),MJU00732401,사급부품,1,0.0,330,330,0,True,[]
명진산업 (2),MJU36542612,제작동관,1,0.0248,197,197,97,True,[0.0248]
명진산업 (2),MJU42282712,제작동관,1,0.0325,258,258,112,True,[0.0325]
명진산업 (2),MJU42805410-6,사급부품,1,0.0,0,0,-181,True,[]
명진산업 (2),MJU42938502-6-1,사급부품,1,0.0,0,0,-99,True,[]
명진산업 (2),MJU61346401,제작동관,1,0.0471,374,374,149,True,[0.0471]
명진산업 (2),MJU61346601,제작동관,1,0.0471,374,374,162,True,[0.0471]
명진산업 (2),MJU61351101,제작동관,1,0.0471,374,374,162,True,[0.0471]
명진산업 (2),MJU61351201,제작동관,1,0.0614,488,488,172,True,[0.0614]
명진산업 (2),MJU61351501,제작동관,1,0.0528,420,420,166,True,[0.0528]
명진산업 (2),MJU61351601,제작동관,1,0.0152,121,121,78,True,[0.0152]
명진산업 (2),MJU61351801,제작동관,1,0.0614,488,488,172,True,[0.0614]
명진산업 (2),MJU61380001,사급부품,1,0.0,0,0,-303,True,[]
명진산업 (2),MJU61380201,사급부품,1,0.0,0,0,-431,True,[]
명진산업 (2),MJU61380401,사급부품,1,0.0,0,0,-431,True,[]
명진산업 (2),MJU61380501,사급부품,1,0.0,0,0,-599,True,[]
명진산업 (2),MJU61382801,사급부품,1,0.0,0,0,-668,True,[]
명진산업 (2),MJU61382901,사급부품,1,0.0,0,0,-838,True,[]
명진산업 (2),MJU61387701,사급부품,1,0.0,0,0,-327,True,[]
명진산업 (2),MJU61928901,제작동관,1,0.0233,185,185,132,True,[0.0233]
명진산업 (2),MJU61940501,제작동관,2,0.0083,63,165,52,True,[0.0083]
명진산업 (2),MJU62078701,제작동관,2,0.0202,160,197,97,False,"[0.0202, 0.0248]"
명진산업 (2),MJU62078802,제작동관,1,0.0199,158,158,91,True,[0.0199]
명진산업 (2),MJU62078902,제작동관,1,0.0137,274,274,113,True,[0.0137]
명진산업 (2),MJU62356410,제작동관,1,0.013,100,100,58,True,[0.013]
명진산업 (2),MJU62791001,제작동관,1,0.0225,449,449,128,True,[0.0225]
명진산업 (2),MJU62791728,사급부품,1,0.0,0,0,0,True,[]
명진산업 (2),MJU62791731,사급부품,1,0.0,0,0,0,True,[]
명진산업 (2),MJU62915301,제작동관,1,0.1986,1502,1502,216,True,[0.1986]
명진산업 (2),MJU62915302,제작동관,1,0.1845,1395,1395,206,True,[0.1845]
명진산업 (2),MJU62968801,제작동관,1,0.0097,194,194,95,True,[0.0097]
명진산업 (2),MJU63009003,제작동관,1,0.1034,794,794,183,True,[0.1034]
명진산업 (2),MJU63479106,제작동관,1,0.0165,127,127,71,True,[0.0165]
명진산업 (2),MJU63479107,제작동관,1,0.0184,141,141,73,True,[0.0184]
명진산업 (2),MJU63482201,제작동관,1,0.0167,128,128,88,True,[0.0167]
명진산업 (2),MJU63512609,사급부품,1,0.0,1232,1232,0,True,[]
명진산업 (2),MJU63618002,제작동관,1,0.0354,707,707,175,True,[0.0354]
명진산업 (2),MJU63732301,제작동관,1,0.028,215,215,75,True,[0.028]
명진산업 (2),MJU63732401,제작동관,1,0.0279,214,214,77,True,[0.0279]
명진산업 (2),MJU63732402,제작동관,1,0.0388,298,298,85,True,[0.0388]
명진산업 (2),MJU63751201,제작동관,1,0.0383,304,304,80,True,[0.0383]
명진산업 (2),MJU63751301,제작동관,1,0.0515,409,409,114,True,[0.0515]
명진산업 (2),MJU63751401,제작동관,1,0.0648,514,514,172,True,[0.0648]
명진산업 (2),MJU63751501,제작동관,1,0.0789,627,627,194,True,[0.0789]
명진산업 (2),MJU63751601,제작동관,1,0.0307,244,244,101,True,[0.0307]
명진산업 (2),MJU63751701,제작동관,1,0.0354,281,281,105,True,[0.0354]
명진산업 (2),MJU63751801,제작동관,1,0.0411,326,326,109,True,[0.0411]
명진산업 (2),MJU63751901,제작동관,1,0.0514,408,408,116,True,[0.0514]
명진산업 (2),MJU63752001,제작동관,1,0.0611,486,486,172,True,[0.0611]
명진산업 (2),MJU63752101,제작동관,1,0.0697,553,553,141,True,[0.0697]
명진산업 (2),MJU63752201,제작동관,1,0.0755,600,600,146,True,[0.0755]
명진산업 (2),MJU63752301,제작동관,1,0.0301,239,239,89,True,[0.0301]
명진산업 (2),MJU63752401,제작동관,1,0.0301,239,239,89,True,[0.0301]
명진산업 (2),MJU64093707,제작동관,1,0.0215,171,171,68,True,[0.0215]
명진산업 (2),MJU64093708,제작동관,1,0.0191,152,152,79,True,[0.0191]
명진산업 (2),MJU64093709,제작동관,1,0.0279,222,222,97,True,[0.0279]
명진산업 (2),MJU64093710,제작동관,1,0.0345,274,274,102,True,[0.0345]
명진산업 (2),MJU64794201,제작동관,1,0.018,138,138,97,True,[0.018]
명진산업 (2),MJU64794202,제작동관,1,0.0169,129,129,97,True,[0.0169]
명진산업 (2),MJU64794302,제작동관,1,0.027,205,205,103,True,[0.027]
명진산업 (2),MJU64794402,제작동관,1,0.011,221,221,95,True,[0.011]
명진산업 (2),MJU64874301,제작동관,1,0.025,198,198,119,True,[0.025]
명진산업 (2),MJU64874302,제작동관,1,0.025,198,198,119,True,[0.025]
명진산업 (2),MJU64874303,제작동관,1,0.025,198,198,119,True,[0.025]
명진산업 (2),MJU64874304,제작동관,1,0.025,198,198,95,True,[0.025]
명진산업 (2),MJU64874305,제작동관,1,0.025,198,198,95,True,[0.025]
명진산업 (2),MJU64921201,제작동관,1,0.0288,575,575,222,True,[0.0288]
명진산업 (2),MJU64958301,제작동관,1,0.0222,176,176,93,True,[0.0222]
명진산업 (2),MJU64958401,제작동관,1,0.0227,181,181,93,True,[0.0227]
명진산업 (2),MJU64958501,제작동관,1,0.023,182,182,93,True,[0.023]
명진산업 (2),MJU64958601,제작동관,1,0.0227,181,181,93,True,[0.0227]
명진산업 (2),MJU64958701,제작동관,1,0.0222,176,176,105,True,[0.0222]
