code,kind,phi,thick,length,copper_unit_kg,nparts
AJR36478205,Assy,,,,0.132694,5
AJR36479502,Assy,,,,0.020637,3
AJR36479506,Assy,,,,0.020637,3
AJR36479508-1-1,Assy,,,,0.077773,6
AJR36479516-11-1,Assy,,,,0.020398,1
AJR36479519,Assy,,,,0.050372,3
AJR36479521-1-1,Assy,,,,0.020086,1
AJR36541603,Assy,,,,0.012985,1
AJR36618605,Assy,,,,0.36627,4
AJR36618618,Assy,,,,0.068263,4
AJR36618620,Assy,,,,0.221917,1
AJR36618623,Assy,,,,0.087131,1
AJR36852201,Assy,,,,0.06286,3
AJR36852202-4-1,Assy,,,,0.090174,4
AJR36852209,Assy,,,,0.127336,5
AJR36852211,Assy,,,,0.115559,4
AJR36852701,Assy,,,,0.031014,3
AJR36852706-12-1,Assy,,,,0.043295,2
AJR36859101,Assy,,,,0.040974,1
AJR37039701,Assy,,,,0.134511,6
AJR37039702-4-1,Assy,,,,0.144842,6
AJR37039703-4-1,Assy,,,,0.144842,6
AJR37039706,Assy,,,,0.134511,6
AJR37042101,Assy,,,,0.047666,4
AJR37048404,Assy,,,,0.013148,1
AJR37119901,Assy,,,,0.006956,1
AJR41630601,Assy,,,,0.026643,1
AJR52676202-9-1,Assy,,,,0.048232,3
AJR52676207-9-1,Assy,,,,0.048232,3
AJR52737602,Assy,,,,0.373713,1
AJR52737610,Assy,,,,0.406383,3
AJR52737614,Assy,,,,0.368607,4
AJR52737625,Assy,,,,0.370788,4
AJR52737635,Assy,,,,0.338864,2
AJR53980903-9-1,Assy,,,,0.038724,3
AJR54072901,Assy,,,,0.07709,3
AJR54072902,Assy,,,,0.094904,3
AJR54072903,Assy,,,,0.252993,3
AJR54072905,Assy,,,,0.115305,3
AJR54072906,Assy,,,,0.279195,3
AJR54072907,Assy,,,,0.380648,3
AJR55179001,Assy,,,,0.008098,1
AJR55707001,Assy,,,,0.032159,2
AJR55707008,Assy,,,,0.016027,1
AJR55707009-20-1,Assy,,,,0.089804,5
AJR55707101,Assy,,,,0.11639,4
AJR55796806-1,Assy,,,,0.039756,2
AJR55796807,Assy,,,,0.040797,2
AJR55796808,Assy,,,,0.08149,4
AJR55908807,Assy,,,,0.202696,4
AJR62820102,Assy,,,,0.073996,4
AJR65507701,Assy,,,,0.341135,3
AJR65507702,Assy,,,,0.567232,3
AJR65507704-4-1,Assy,,,,0.162553,1
AJR65507705,Assy,,,,0.325106,2
AJR65507708-4-1,Assy,,,,0.569733,4
AJR65507709,Assy,,,,0.162553,1
AJR65507710,Assy,,,,0.162553,1
AJR65507711,Assy,,,,0.162553,1
AJR65507712,Assy,,,,0.162553,1
AJR65507713,Assy,,,,0.162553,1
AJR65507715,Assy,,,,0.201199,3
AJR65507716,Assy,,,,0.180482,1
AJR65507720-4-1,Assy,,,,0.325903,2
AJR65507726,Assy,,,,0.122313,1
AJR65507732-7-1,Assy,,,,0.218331,3
AJR65507734,Assy,,,,0.284866,2
AJR67003601,Assy,,,,1.124028,5
AJR67734301,Assy,,,,0.126329,5
AJR67734302,Assy,,,,0.126329,5
AJR68019502-12-1,Assy,,,,0.036115,1
AJR69394512-4-1,Assy,,,,0.368296,5
AJR69405502-1-1,Assy,,,,0.068897,4
AJR69405508,Assy,,,,0.088775,4
AJR69417501,Assy,,,,0.138175,5
AJR69417505,Assy,,,,0.019774,1
AJR71429315,Assy,,,,0.286858,3
AJR71429330,Assy,,,,0.460005,3
AJR71429331,Assy,,,,0.377199,3
AJR71429339,Assy,,,,0.273911,4
AJR71429341,Assy,,,,1.032861,5
AJR71429343,Assy,,,,0.199207,2
AJR71429409-3-1,Assy,,,,0.04733,1
AJR71433309,Assy,,,,0.03128,2
AJR71433340-1-1,Assy,,,,0.029349,2
AJR71433341,Assy,,,,0.028724,2
AJR72367603,Assy,,,,0.332189,7
AJR72367604,Assy,,,,0.058906,1
AJR72367702,Assy,,,,0.455658,8
AJR72367706,Assy,,,,0.198537,2
AJR72572902,Assy,,,,0.013217,1
AJR72586211,Assy,,,,0.176529,1
AJR72586221,Assy,,,,0.25859,2
AJR72586223-4-1,Assy,,,,0.249146,2
AJR72586225,Assy,,,,0.257095,2
AJR72910805,Assy,,,,0.233869,2
AJR72912302,Assy,,,,0.084404,5
AJR72912307,Assy,,,,0.097413,5
AJR72914201-3-1,Assy,,,,0.106051,3
AJR72919805,Assy,,,,0.004652,1
AJR72920608,Assy,,,,0.010203,1
AJR72926201,Assy,,,,0.081073,4
AJR72926401,Assy,,,,0.008584,1
AJR72929301,Assy,,,,0.039355,2
AJR72939602-4-1,Assy,,,,0.639535,13
AJR72942401,Assy,,,,0.011337,1
AJR72945005,Assy,,,,0.10575,2
AJR72946401,Assy,,,,0.101518,3
AJR72946403,Assy,,,,0.008098,1
AJR72946415,Assy,,,,0.077287,3
AJR72946503-9-1,Assy,,,,0.272401,2
AJR72946603,Assy,,,,0.159992,1
AJR72946805,Assy,,,,0.013442,1
AJR72946806,Assy,,,,0.023265,1
AJR72950701,Assy,,,,0.507979,4
AJR72950704,Assy,,,,0.411721,3
AJR72950705,Assy,,,,0.437873,3
AJR72952503,Assy,,,,0.107953,3
AJR72952603,Assy,,,,0.042432,1
AJR72953301-16-1,Assy,,,,0.110128,6
AJR72956301,Assy,,,,0.149381,3
AJR72956302,Assy,,,,0.150147,3
AJR72982301,Assy,,,,0.873198,6
AJR72982303-12-1,Assy,,,,0.224926,3
AJR73003001,Assy,,,,0.006956,1
AJR73005506,Assy,,,,0.056522,2
AJR73005509,Assy,,,,0.051308,3
AJR73022901,Assy,,,,0.053286,4
AJR73023302,Assy,,,,0.031552,1
AJR73023601,Assy,,,,0.00826,1
AJR73040829,Assy,,,,0.067372,3
AJR73042301-1-1,Assy,,,,0.025602,2
AJR73062401,Assy,,,,0.048726,2
AJR73062503,Assy,,,,0.277184,2
AJR73063201,Assy,,,,0.009158,2
AJR73063202,Assy,,,,0.012593,2
AJR73064602,Assy,,,,0.041414,2
AJR73065501,Assy,,,,0.046304,2
AJR73069405,Assy,,,,0.10471,3
AJR73069601,Assy,,,,0.100181,7
AJR73069602,Assy,,,,0.111799,10
AJR73163201,Assy,,,,0.140806,5
AJR73165501,Assy,,,,0.259687,4
AJR73182701,Assy,,,,0.028412,2
AJR73224001,Assy,,,,0.125256,4
AJR73323802,Assy,,,,0.092332,2
AJR73324406,Assy,,,,0.054981,1
AJR73324501,Assy,,,,0.326941,3
AJR73324503,Assy,,,,0.150144,2
AJR73326604,Assy,,,,0.408304,5
AJR73326605,Assy,,,,0.647137,5
AJR73326607,Assy,,,,0.576055,5
AJR73326616,Assy,,,,0.647137,5
AJR73326623,Assy,,,,0.932742,9
AJR73326624,Assy,,,,0.629559,5
AJR73326629,Assy,,,,0.283934,5
AJR73326630,Assy,,,,0.653325,5
AJR73326631,Assy,,,,0.653723,5
AJR73326634,Assy,,,,0.402769,5
AJR73326638,Assy,,,,0.188314,2
AJR73327007,Assy,,,,0.054981,1
AJR73342801,Assy,,,,0.262756,3
AJR73342803,Assy,,,,0.119768,3
AJR73343201-4-1,Assy,,,,0.045272,1
AJR73343301-3-1,Assy,,,,0.03986,2
AJR73343302-3-1,Assy,,,,0.03986,2
AJR73343303-3-1,Assy,,,,0.03986,2
AJR73364001,Assy,,,,0.009231,1
AJR73364601,Assy,,,,0.193718,3
AJR73502401,Assy,,,,0.883285,5
AJR73584501,Assy,,,,0.496424,4
AJR73663001-9-1,Assy,,,,0.139725,3
AJR73663004-4-1,Assy,,,,0.245463,3
AJR73663104-1-1,Assy,,,,0.142569,6
AJR73682802,Assy,,,,0.240586,4
AJR73682803,Assy,,,,0.30318,4
AJR73682805,Assy,,,,0.195963,2
AJR73682807,Assy,,,,0.141094,2
AJR73682813,Assy,,,,0.28293,3
AJR73767202,Assy,,,,0.004787,1
AJR73767206,Assy,,,,0.046846,1
AJR73767208,Assy,,,,0.082173,2
AJR73767304,Assy,,,,0.010747,1
AJR73767314,Assy,,,,0.020086,1
AJR73767511,Assy,,,,0.055874,3
AJR73767711,Assy,,,,0.125041,5
AJR73767803-3-1,Assy,,,,0.062514,2
AJR73767810-3-1,Assy,,,,0.062514,2
AJR73768801,Assy,,,,0.061091,2
AJR73768803,Assy,,,,0.085388,3
AJR73768805,Assy,,,,0.051308,2
AJR73786302,Assy,,,,0.161467,1
AJR73786303,Assy,,,,0.297507,4
AJR73786401,Assy,,,,0.023917,1
AJR73787405,Assy,,,,0.119538,5
AJR73787804,Assy,,,,0.214244,4
AJR73802705,Assy,,,,0.045792,3
AJR73803001,Assy,,,,0.008386,1
AJR73803002,Assy,,,,0.006557,1
AJR73803003,Assy,,,,0.106155,1
AJR73804102,Assy,,,,0.100637,5
AJR73804202,Assy,,,,0.148753,7
AJR73804203,Assy,,,,0.056927,3
AJR73804204,Assy,,,,0.056927,3
AJR73804303,Assy,,,,0.452773,7
AJR73804304,Assy,,,,0.452773,7
AJR73804305,Assy,,,,0.006956,1
AJR73804306,Assy,,,,0.268148,5
AJR73804307,Assy,,,,0.263852,5
AJR73822507,Assy,,,,0.02915,2
AJR73822515,Assy,,,,0.02915,2
AJR73822516,Assy,,,,0.02915,2
AJR73822601,Assy,,,,0.02529,2
AJR73823101,Assy,,,,0.355386,3
AJR73882501,Assy,,,,0.252586,16
AJR73882503,Assy,,,,0.137169,5
AJR73882504,Assy,,,,0.243428,10
AJR73882506,Assy,,,,0.152988,6
AJR73882508,Assy,,,,0.188789,9
AJR73898602,Assy,,,,0.01686,1
AJR73898604,Assy,,,,0.045408,2
AJR73903407,Assy,,,,0.021565,2
AJR73910201,Assy,,,,0.061554,3
AJR73910202,Assy,,,,0.078547,3
AJR73915607,Assy,,,,0.182097,2
AJR73915611,Assy,,,,0.116821,2
AJR73943302-9-1,Assy,,,,0.051952,4
AJR73944503,Assy,,,,0.368823,2
AJR73944504,Assy,,,,0.337606,2
AJR73944505-7-1,Assy,,,,0.253267,2
AJR73944506,Assy,,,,0.734374,6
AJR73944514-7-1,Assy,,,,0.231364,2
AJR73944516,Assy,,,,0.231364,2
AJR73944519-7-1,Assy,,,,0.230357,2
AJR73944520-7-1,Assy,,,,0.230106,2
AJR73945001,Assy,,,,0.037987,3
AJR73946102,Assy,,,,0.225826,4
AJR73946108,Assy,,,,0.009231,1
AJR73946112,Assy,,,,0.01353,1
AJR73946113,Assy,,,,0.008638,1
AJR73946115,Assy,,,,0.294827,1
AJR73947203,Assy,,,,0.216725,2
AJR73952007,Assy,,,,0.024622,3
AJR73952501,Assy,,,,0.045568,1
AJR73952502,Assy,,,,0.045064,1
AJR73952503,Assy,,,,0.038059,1
AJR73962601,Assy,,,,0.25196,2
AJR73963101,Assy,,,,0.180526,2
AJR73963104,Assy,,,,0.18004,2
AJR73964301,Assy,,,,0.066563,3
AJR73964601,Assy,,,,0.12007,5
AJR73964602,Assy,,,,0.12007,5
AJR73964609,Assy,,,,0.034982,1
AJR73964901,Assy,,,,0.219633,4
AJR73964902,Assy,,,,0.269733,4
AJR73964904,Assy,,,,0.094026,2
AJR73964905,Assy,,,,0.333385,4
AJR73964906,Assy,,,,0.433847,4
AJR73965601,Assy,,,,0.198384,1
AJR73965602,Assy,,,,0.183531,1
AJR73965606-19-1,Assy,,,,0.264513,4
AJR73965607-19-1,Assy,,,,0.264513,4
AJR73967501,Assy,,,,1.577624,5
AJR73967511-7-1,Assy,,,,0.338956,1
AJR73967512-7-1,Assy,,,,0.338956,1
AJR73967513,Assy,,,,0.024353,1
AJR73967514-7-1,Assy,,,,1.373013,3
AJR73967516-7-1,Assy,,,,0.338956,1
AJR73967517-7-1,Assy,,,,0.338956,1
AJR73968501,Assy,,,,0.099702,6
AJR73968601,Assy,,,,0.048762,3
AJR73968605-3-1,Assy,,,,0.060431,3
AJR73969401,Assy,,,,0.028828,2
AJR73970503,Assy,,,,0.170607,2
AJR73970508,Assy,,,,0.514557,3
AJR73972012,Assy,,,,0.009739,1
AJR73973702-7-1,Assy,,,,0.26107,3
AJR73973707,Assy,,,,0.309661,2
AJR73980304-3-1,Assy,,,,0.090532,3
AJR73982401,Assy,,,,0.017304,1
AJR73982802,Assy,,,,0.042203,3
AJR73984806,Assy,,,,0.18414,8
AJR73988106,Assy,,,,0.009231,1
AJR73988107-9-1,Assy,,,,0.046071,1
AJR74005701,Assy,,,,0.032214,2
AJR74005801,Assy,,,,0.033735,1
AJR74007502,Assy,,,,0.447775,5
AJR74043402,Assy,,,,0.025679,1
AJR74043406,Assy,,,,0.015998,1
AJR74064002,Assy,,,,0.041129,2
AJR74064004,Assy,,,,0.041129,2
AJR74105602,Assy,,,,0.006921,1
AJR74107911-4-1,Assy,,,,0.305129,2
AJR74107912-4-1,Assy,,,,0.19192,2
AJR74107914,Assy,,,,0.12219,1
AJR74107915,Assy,,,,0.193074,2
AJR74107918-4-1,Assy,,,,0.354474,3
AJR74125301,Assy,,,,0.022463,1
AJR74126301,Assy,,,,0.213446,8
AJR74130503,Assy,,,,0.014154,2
AJR74162504,Assy,,,,0.036925,1
AJR74165705,Assy,,,,0.067648,2
AJR74167301,Assy,,,,0.039236,4
AJR74169203,Assy,,,,0.220428,8
AJR74173801,Assy,,,,0.014576,1
AJR74182302,Assy,,,,0.092475,4
AJR74182601,Assy,,,,0.035548,1
AJR74182602,Assy,,,,0.025627,1
AJR74203209,Assy,,,,0.496823,1
AJR74203404,Assy,,,,0.079515,3
AJR74204001,Assy,,,,0.02019,2
AJR74204302,Assy,,,,0.123861,5
AJR74204401,Assy,,,,0.029799,2
AJR74205301,Assy,,,,0.204489,4
AJR74207301,Assy,,,,0.347186,5
AJR74207801,Assy,,,,0.200718,8
AJR74224202,Assy,,,,0.005401,1
AJR74227601,Assy,,,,0.195111,2
AJR74230002,Assy,,,,0.05162,3
AJR74242401,Assy,,,,0.039236,4
AJR74242408,Assy,,,,0.0386,4
AJR74243204,Assy,,,,0.227588,1
AJR74263316,Assy,,,,0.372119,2
AJR74263401,Assy,,,,0.209243,3
AJR74266005,Assy,,,,0.087455,1
AJR74268901,Assy,,,,0.048262,1
AJR74283401,Assy,,,,0.129363,4
AJR74286001,Assy,,,,0.09315,1
AJR74286002,Assy,,,,0.116033,2
AJR74289301,Assy,,,,0.024145,2
AJR74290701,Assy,,,,0.116466,1
AJR74364818-3-1,Assy,,,,0.307287,10
AJR74364825-3-1,Assy,,,,0.292272,10
AJR743649,Assy,,,,0.006348,1
AJR74364902,Assy,,,,0.0792,8
AJR74364904,Assy,,,,0.353538,10
AJR74364911-4,Assy,,,,0.463833,12
AJR74364912-4-1,Assy,,,,0.018421,2
AJR74364917,Assy,,,,0.066919,3
AJR74364918-4-1,Assy,,,,0.026018,3
AJR74364919-4-1,Assy,,,,0.095228,4
AJR74364920,Assy,,,,0.167802,8
AJR74364921-4,Assy,,,,0.358564,8
AJR74364922-4-1,Assy,,,,0.039548,4
AJR74364923-4-3,Assy,,,,0.065267,3
AJR74364924-4-1,Assy,,,,0.048424,2
AJR74364925,Assy,,,,0.088133,4
AJR74365101,Assy,,,,0.016868,1
AJR74365202,Assy,,,,0.032362,1
AJR74385301,Assy,,,,0.00556,1
AJR74385601,Assy,,,,0.072945,4
AJR74385603,Assy,,,,0.04305,1
AJR74385604,Assy,,,,0.131478,1
AJR74385607,Assy,,,,0.034865,2
AJR74423402,Assy,,,,0.00562,1
AJR74423403,Assy,,,,0.014883,1
AJR74423601,Assy,,,,0.081043,4
AJR74424612-1-1,Assy,,,,0.010203,1
AJR74424615-7-1,Assy,,,,0.533078,4
AJR74424616,Assy,,,,0.010203,1
AJR74424620-1-1,Assy,,,,0.010203,1
AJR74425401,Assy,,,,0.613924,5
AJR74425403,Assy,,,,0.522461,5
AJR74425405,Assy,,,,0.619809,5
AJR74425406,Assy,,,,0.611254,5
AJR74425407,Assy,,,,0.470209,5
AJR74425408,Assy,,,,0.073507,3
AJR74444508,Assy,,,,0.041043,2
AJR74444509,Assy,,,,0.261893,6
AJR74462302,Assy,,,,0.146019,1
AJR74462303,Assy,,,,0.16427,4
AJR74465901,Assy,,,,0.084421,5
AJR74465905,Assy,,,,0.087423,5
AJR74466305,Assy,,,,0.021681,2
AJR74467003,Assy,,,,0.083116,3
AJR74467103,Assy,,,,0.077496,5
AJR74482401,Assy,,,,0.041539,1
AJR74488601-16-1,Assy,,,,0.196315,12
AJR74488604-16-1,Assy,,,,0.070142,5
AJR74498302,Assy,,,,0.012489,1
AJR74498303,Assy,,,,0.014778,1
AJR74502703,Assy,,,,0.025364,1
AJR74522901-12-1,Assy,,,,0.037258,3
AJR74522902-3-1,Assy,,,,0.011864,1
AJR74523001-12-1,Assy,,,,0.060571,2
AJR74523003-12-1,Assy,,,,0.089877,1
AJR74523006-12-1,Assy,,,,0.269631,3
AJR74523201-12-2,Assy,,,,0.019254,2
AJR74524701-3-1,Assy,,,,0.046966,2
AJR74524709-9-1,Assy,,,,0.245841,4
AJR74578316,Assy,,,,0.080976,4
AJR74602706,Assy,,,,0.061694,3
AJR74643301,Assy,,,,0.22636,2
AJR74662702,Assy,,,,1.985469,6
AJR74662703-7-1,Assy,,,,0.687301,4
AJR74662704,Assy,,,,0.335553,1
AJR74663701,Assy,,,,0.246758,2
AJR74702901,Assy,,,,0.228595,1
AJR74758302,Assy,,,,0.111288,7
AJR74803102,Assy,,,,0.004607,1
AJR74803505-3-1,Assy,,,,0.038368,3
AJR74803512-4-1,Assy,,,,0.114013,7
AJR74803516-1-1,Assy,,,,0.034865,4
AJR74803521-4-1,Assy,,,,0.04829,3
AJR74803522-4-1,Assy,,,,0.05391,3
AJR74803541-1-1,Assy,,,,0.051516,4
AJR74803543-1-1,Assy,,,,0.084063,3
AJR74803545-12-1,Assy,,,,0.073268,4
AJR74803552-4-1,Assy,,,,0.057344,3
AJR74803553-4-1,Assy,,,,0.036113,1
AJR74823101,Assy,,,,0.063072,5
AJR74823102-20-1,Assy,,,,0.503078,12
AJR74823103-20-1,Assy,,,,0.46389,10
AJR74823104-20-1,Assy,,,,0.46389,10
AJR74824301,Assy,,,,0.114481,2
AJR74843601,Assy,,,,0.034136,1
AJR74843602,Assy,,,,0.033095,2
AJR74844101,Assy,,,,0.080463,6
AJR74844310,Assy,,,,0.017977,1
AJR74862701,Assy,,,,0.220011,6
AJR74863102,Assy,,,,0.016027,1
AJR74925001,Assy,,,,0.095342,7
AJR74942516,Assy,,,,0.113532,7
AJR74942523,Assy,,,,0.010527,1
AJR74942547,Assy,,,,0.144322,6
AJR74942561,Assy,,,,0.11459,5
AJR74942615-4-1,Assy,,,,0.250233,12
AJR74942617-4-1,Assy,,,,0.22918,10
AJR74942623-12-1,Assy,,,,0.123167,6
AJR74942627-4-1,Assy,,,,0.11459,5
AJR74942632-12-1,Assy,,,,0.114515,5
AJR74942709-3-1,Assy,,,,0.143637,6
AJR74942715-3-1,Assy,,,,0.143637,6
AJR74942724-3-1,Assy,,,,0.143637,6
AJR74942730-3-1,Assy,,,,0.143637,6
AJR74942735-3-1,Assy,,,,0.144397,6
AJR74942754-3-1,Assy,,,,0.122194,6
AJR74943201,Assy,,,,0.060753,3
AJR74943202,Assy,,,,0.056,3
AJR74944301,Assy,,,,0.168101,4
AJR74944404,Assy,,,,0.058385,2
AJR74963001-3-1,Assy,,,,0.150167,4
AJR74963002,Assy,,,,0.06029,5
AJR74963003-4-1,Assy,,,,0.06029,5
AJR74963101,Assy,,,,0.049848,2
AJR74963102,Assy,,,,0.071536,4
AJR74964808,Assy,,,,0.187541,1
AJR74982401,Assy,,,,0.006921,1
AJR74982402,Assy,,,,0.006921,1
AJR74983905,Assy,,,,0.011023,1
AJR74984101,Assy,,,,0.040488,1
AJR74984303-1-1,Assy,,,,0.478409,15
AJR74984304,Assy,,,,0.062838,1
AJR74984305,Assy,,,,0.054981,1
AJR74984307,Assy,,,,0.062838,1
AJR74984402,Assy,,,,0.536343,6
AJR74984403,Assy,,,,0.555823,3
AJR74985501,Assy,,,,0.106571,4
AJR74985503,Assy,,,,0.045688,3
AJR75002402,Assy,,,,0.030447,1
AJR75022402,Assy,,,,0.122399,5
AJR75044205,Assy,,,,0.051987,2
AJR75062906-19-2,Assy,,,,0.07947,10
AJR75062907,Assy,,,,0.026018,2
AJR75102405-7-1,Assy,,,,0.224162,2
AJR75103103,Assy,,,,0.192886,2
AJR75103201-4-1,Assy,,,,0.144441,4
AJR75104017-12-1,Assy,,,,0.044439,3
AJR75104018-13-1,Assy,,,,0.069833,3
AJR75104030,Assy,,,,0.018711,2
AJR75104601,Assy,,,,0.046622,5
AJR75104701,Assy,,,,0.042594,1
AJR75123701,Assy,,,,0.180604,2
AJR75123901-3-1,Assy,,,,0.373735,9
AJR75142602,Assy,,,,0.050782,4
AJR75142606,Assy,,,,0.069101,4
AJR75182901,Assy,,,,0.240012,5
AJR75222301,Assy,,,,0.040812,1
AJR75223401,Assy,,,,0.643763,5
AJR75242802-4-1,Assy,,,,0.06161,3
AJR75242806-4-1,Assy,,,,0.060634,3
AJR75242814-16-1,Assy,,,,0.117011,8
AJR75242816,Assy,,,,0.063485,1
AJR75243006-3-1,Assy,,,,0.172659,3
AJR75243007-3-1,Assy,,,,0.096447,3
AJR75243014,Assy,,,,0.156464,3
AJR75243019-3-1,Assy,,,,0.064696,3
AJR75243021-3-1,Assy,,,,0.07077,3
AJR75243102,Assy,,,,0.069235,3
AJR75243105,Assy,,,,0.012607,2
AJR75243106,Assy,,,,0.06116,3
AJR75243118-3-1,Assy,,,,0.156464,3
AJR75243119,Assy,,,,0.006557,1
AJR75243124,Assy,,,,0.076818,5
AJR75244301,Assy,,,,0.45537,3
AJR75245201,Assy,,,,0.204776,5
AJR75262808-9-1,Assy,,,,0.057331,2
AJR75342401,Assy,,,,0.113856,4
AJR75358421,Assy,,,,0.034344,2
AJR75462802,Assy,,,,0.400289,3
AJR75462803,Assy,,,,0.169278,1
AJR75463101,Assy,,,,0.00745,1
AJR75463108,Assy,,,,0.266095,4
AJR75463110,Assy,,,,0.496278,10
AJR75463302,Assy,,,,1.320194,25
AJR75463303-9-1,Assy,,,,0.574425,12
AJR75463304-9-2,Assy,,,,0.330794,4
AJR75463503,Assy,,,,0.395304,3
AJR75463512,Assy,,,,0.008846,1
AJR75464301,Assy,,,,0.078145,5
AJR75464302,Assy,,,,0.078376,5
AJR75464602,Assy,,,,0.060408,1
AJR75464704,Assy,,,,0.608777,2
AJR75482701,Assy,,,,0.20869,6
AJR75483401,Assy,,,,0.205433,2
AJR75483601-3-1,Assy,,,,0.121303,4
AJR75483602,Assy,,,,0.0149,1
AJR75483701-1-1,Assy,,,,0.071907,2
AJR75483702-1-1,Assy,,,,0.071907,2
AJR75504001-1-1,Assy,,,,0.170536,1
AJR75524701,Assy,,,,0.510241,7
AJR75544201,Assy,,,,0.00745,1
AJR75544202,Assy,,,,0.065205,2
AJR75544203,Assy,,,,0.930147,10
AJR75544204-4-1,Assy,,,,0.535401,5
AJR75544223,Assy,,,,0.09539,3
AJR75544505-12-1,Assy,,,,0.338464,3
AJR75544609-1-1,Assy,,,,0.042432,2
AJR75545703,Assy,,,,0.079213,5
AJR75563003,Assy,,,,0.009971,1
AJR75563101,Assy,,,,0.090694,5
AJR75563102,Assy,,,,0.090694,5
AJR75563402-4-1,Assy,,,,0.063564,3
AJR75563501,Assy,,,,0.05316,3
AJR75563502-12-1,Assy,,,,0.05724,6
AJR75563503-12-1,Assy,,,,0.020815,1
AJR75563701,Assy,,,,0.443501,6
AJR75563702,Assy,,,,0.605413,8
AJR75584501,Assy,,,,0.013444,1
AJR75584502,Assy,,,,0.02656,2
AJR75604101,Assy,,,,0.030181,3
AJR75604703,Assy,,,,0.497516,5
AJR75604801,Assy,,,,0.634672,1
AJR75605101,Assy,,,,0.080351,2
AJR75605102,Assy,,,,0.091816,2
AJR75605104,Assy,,,,0.067219,1
AJR75605801,Assy,,,,0.021855,2
AJR75605802,Assy,,,,0.02248,2
AJR75605807,Assy,,,,0.01915,2
AJR75605814,Assy,,,,0.008222,1
AJR75623703,Assy,,,,0.507834,3
AJR75624401,Assy,,,,0.015408,2
AJR75624402,Assy,,,,0.076209,3
AJR75625401-7-1,Assy,,,,0.226581,2
AJR75643001,Assy,,,,0.015224,1
AJR75645201,Assy,,,,0.140179,2
AJR75645501,Assy,,,,0.18612,2
AJR75645604,Assy,,,,0.041109,3
AJR75645605,Assy,,,,0.055887,3
AJR75645606,Assy,,,,0.051725,3
AJR75645701,Assy,,,,0.360601,12
AJR75645801,Assy,,,,0.031257,1
AJR75662308,Assy,,,,0.17369,2
AJR75662310,Assy,,,,0.229216,2
AJR75662311-4-1,Assy,,,,0.171072,2
AJR75662317,Assy,,,,0.230403,2
AJR75662320,Assy,,,,0.229216,2
AJR75662327,Assy,,,,0.316206,2
AJR75662332,Assy,,,,0.126849,1
AJR75662333,Assy,,,,0.195153,1
AJR75662335,Assy,,,,0.171072,2
AJR75662337,Assy,,,,0.229593,2
AJR75662338,Assy,,,,0.195153,1
AJR75662342,Assy,,,,0.229593,2
AJR75662343,Assy,,,,0.166991,1
AJR75662345,Assy,,,,0.108806,1
AJR75662347,Assy,,,,0.110975,1
AJR75662348,Assy,,,,0.130176,1
AJR75662349-16-1,Assy,,,,0.113943,1
AJR75662350,Assy,,,,0.113943,1
AJR75662801-4-1,Assy,,,,0.120404,6
AJR75702302,Assy,,,,0.0792,4
AJR75702801,Assy,,,,0.748173,13
AJR75704003,Assy,,,,0.108508,1
AJR75709904-3-1,Assy,,,,0.074012,2
AJR75710506,Assy,,,,0.009231,1
AJR75710903,Assy,,,,0.13183,2
AJR75711202,Assy,,,,0.138122,2
AJR75711401,Assy,,,,0.11063,6
AJR75711501,Assy,,,,0.563037,6
AJR75711503,Assy,,,,0.258554,2
AJR75711504,Assy,,,,0.419535,4
AJR75711901,Assy,,,,0.453991,3
AJR75712801,Assy,,,,0.061932,1
AJR75713001,Assy,,,,0.080329,1
AJR75713101,Assy,,,,0.034898,2
AJR75713301,Assy,,,,0.125675,2
AJR75724101,Assy,,,,0.427319,11
AJR75727201,Assy,,,,0.048327,2
AJR75743201,Assy,,,,0.089503,4
AJR75743202,Assy,,,,0.168517,2
AJR75743204,Assy,,,,0.189335,10
AJR75743207,Assy,,,,0.089503,4
AJR75743209,Assy,,,,0.199653,5
AJR75743301,Assy,,,,0.110526,4
AJR75743302,Assy,,,,0.207583,8
AJR75743307,Assy,,,,0.110526,4
AJR75744102-4-1,Assy,,,,0.57458,5
AJR75744106-1-1,Assy,,,,0.359043,5
AJR75744115,Assy,,,,0.168269,3
AJR75744116-4-1,Assy,,,,0.155301,6
AJR75744119,Assy,,,,0.403311,5
AJR75744125,Assy,,,,0.362294,4
AJR75744133,Assy,,,,0.362294,4
AJR75744137-3-1,Assy,,,,0.201145,4
AJR75744140-12-1,Assy,,,,0.091331,2
AJR75744143-16-1,Assy,,,,0.356097,4
AJR75744401,Assy,,,,0.147268,7
AJR75744515,Assy,,,,0.246331,3
AJR75747504,Assy,,,,0.098883,5
AJR75763103-1-1,Assy,,,,0.139471,2
AJR75763701-4-1,Assy,,,,0.345027,2
AJR75763801,Assy,,,,0.452964,5
AJR75782901,Assy,,,,0.150119,3
AJR75784701,Assy,,,,0.23363,3
AJR75786301-9-1,Assy,,,,0.160009,6
AJR75802401,Assy,,,,0.02248,2
AJR75802501-1-1,Assy,,,,0.060571,4
AJR75802613,Assy,,,,0.298799,1
AJR75804101,Assy,,,,0.102354,1
AJR75805201,Assy,,,,0.050666,3
AJR75826401,Assy,,,,0.183725,5
AJR75827603-12-1,Assy,,,,0.04264,4
AJR75828001-3-1,Assy,,,,0.072908,3
AJR75918402,Assy,,,,0.046323,3
AJR75918512,Assy,,,,0.120817,1
AJR75942501,Assy,,,,0.123375,6
