업체시트,Assy,원소재,사급부품,용접봉,가공비,동소요kg,판가,기존가확정,참조,부품수,flags
미래정밀 (2),AJR75544223,91,0,0,47,0.012,137,0,,1,
미래정밀 (2),AJR75545702,705,0,0,453,0.0919,1156,0,,5,
미래정밀 (2),AJR75563402,0,243,46,394,0.0,683,0,,3,
미래정밀 (2),AJR75563402-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR75563502,315,2073,35,544,0.0414,2966,0,,10,
미래정밀 (2),AJR75604101,470,0,0,341,0.0613,810,0,,6,
미래정밀 (2),AJR75645201,628,0,0,97,0.0791,725,0,,1,
미래정밀 (2),AJR75645701,974,979,29,751,0.127,2731,0,,7,
미래정밀 (2),AJR75645801,625,0,0,108,0.0313,733,0,,1,
미래정밀 (2),AJR75662308,2723,172,12,868,0.3553,3772,0,,7,
미래정밀 (2),AJR75662308-4-1,1310,175,23,446,0.1711,1953,0,,6,
미래정밀 (2),AJR75662308-4-2,877,0,0,198,0.1137,1074,0,,1,
미래정밀 (2),AJR75662317,648,178,18,483,0.0851,1326,0,,5,
미래정밀 (2),AJR75662327,1056,1730,42,730,0.1397,3557,0,,8,
미래정밀 (2),AJR75662328,2234,178,23,591,0.2956,3026,0,,5,
미래정밀 (2),AJR75662332,1409,240,0,376,0.1088,2024,0,,5,
미래정밀 (2),AJR75662334,0,240,0,122,0.0,361,0,,4,
미래정밀 (2),AJR75662335,2723,0,0,0,0.3553,2099,2099,AJR75662308,2,"기존가,원소재상속:AJR75662308"
미래정밀 (2),AJR75662337,2346,246,20,755,0.2046,3366,0,,6,
미래정밀 (2),AJR75662342,584,246,20,468,0.0455,1317,0,,5,
미래정밀 (2),AJR75662345,224,240,0,269,0.0292,732,0,,6,
미래정밀 (2),AJR75709902,80,0,0,46,0.0105,125,0,,1,
미래정밀 (2),AJR75711501,4259,0,0,677,0.563,4932,0,,7,
미래정밀 (2),AJR75727201,270,0,0,96,0.0356,366,0,,2,
미래정밀 (2),AJR75743209,169,0,0,114,0.0221,282,0,,2,
미래정밀 (2),AJR75744140-4-1,1998,0,0,344,0.2643,2342,0,,1,
미래정밀 (2),AJR75763701,0,91,10,240,0.0,340,0,,3,
미래정밀 (2),AJR75763701-4-1,1302,0,0,189,0.1725,1490,0,,1,
미래정밀 (2),AJR75763801,1668,1530,111,1599,0.2204,4907,0,,4,
미래정밀 (2),AJR75782901,1954,204,29,969,0.2537,3150,0,,12,
미래정밀 (2),AJR75802401,495,0,0,268,0.0651,762,0,,3,
미래정밀 (2),AJR75802613,2256,0,0,3072,0.2988,3072,0,,2,
미래정밀 (2),AJR75827603,341,0,0,288,0.0432,628,0,,4,
미래정밀 (2),AJR75942501,68,0,0,57,0.0088,124,0,,1,
미래정밀 (2),AJR76164202,1296,0,0,254,0.0589,1549,0,,2,
미래정밀 (2),AJR76302601,1410,0,0,322,0.1862,1730,0,,2,
미래정밀 (2),AJR76322601,2418,685,65,491,0.3203,3659,0,,5,
미래정밀 (2),AJR76322601-4-1,346,0,0,82,0.0458,428,0,,1,
미래정밀 (2),AJR76462631,740,0,0,198,0.098,937,0,,1,
미래정밀 (2),AJR76462727,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76462736,0,0,37,373,0.0,409,0,,1,
미래정밀 (2),AJR76463401,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76483303,295,652,0,211,0.0384,1156,0,,5,
미래정밀 (2),AJR76483603,994,0,0,333,0.1305,1325,0,,4,
미래정밀 (2),AJR76522501,434,5820,198,2017,0.0566,8466,0,,17,
미래정밀 (2),AJR76523003,2699,0,0,419,0.357,3116,0,,2,
미래정밀 (2),AJR76545302,683,3008,75,945,0.0902,4709,0,,6,
미래정밀 (2),AJR76545302-4-1,171,0,0,81,0.0225,251,0,,1,
미래정밀 (2),AJR76563201,608,0,0,465,0.0793,1071,0,,5,
미래정밀 (2),AJR76582505,554,1240,149,1298,0.0733,3239,0,,13,
미래정밀 (2),AJR76582505-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76582505-4-2,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76582505-4-3,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76582505-4-4,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76582506,0,716,60,424,0.0,1200,0,,2,
미래정밀 (2),AJR76582506-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR76595403,163,0,0,98,0.0215,260,0,,2,
미래정밀 (2),AJR76602401,1362,0,0,435,0.1805,1797,0,,1,
미래정밀 (2),AJR76703602,2695,0,0,493,0.356,3186,0,,3,
미래정밀 (2),AJR76742305,217,0,0,60,0.0287,276,0,,1,
미래정밀 (2),AJR76822701,382,0,0,90,0.0506,471,0,,1,
미래정밀 (2),AJR76982501,2712,3967,143,790,0.359,7608,0,,7,
미래정밀 (2),AJR76982501-4-1,778,0,0,119,0.1034,897,0,,1,
미래정밀 (2),AJR76982501-4-2,124,0,0,43,0.0164,166,0,,1,
미래정밀 (2),AJR76982502,4079,3497,148,1120,0.5397,8842,0,,10,
미래정밀 (2),AJR76982502-4-1,778,0,0,119,0.1034,897,0,,1,
미래정밀 (2),AJR76982502-4-2,52,0,0,39,0.0068,90,0,,1,
미래정밀 (2),AJR77142502,484,0,0,82,0.0641,566,0,,1,
미래정밀 (2),AJR77142503,175,0,0,57,0.0232,231,0,,1,
미래정밀 (2),AJR77143101,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR77144201,217,0,0,80,0.0287,296,0,,1,
미래정밀 (2),AJR77144603,1196,504,37,695,0.1579,2430,0,,8,
미래정밀 (2),AJR77144603-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR77144603-4-2,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR77144606,0,2049,37,270,0.0,2355,0,,6,
미래정밀 (2),AJR77144606-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR77144606-4-2,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR77163101,1305,2416,23,721,0.1708,4462,0,,8,
미래정밀 (2),AJR77163101-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR77163102,133,0,0,70,0.0174,202,0,,1,
미래정밀 (2),AJR77167310,0,92,11,135,0.0,237,0,,3,
미래정밀 (2),AJR77167310-4-1,1774,0,0,294,0.2346,2068,0,,1,
미래정밀 (2),AJR77167311,3022,0,0,393,0.3996,1638,0,AJR77167310-4-1,5,기존가
미래정밀 (2),AJR77167311-4-1,0,0,0,0,0.2346,0,0,,1,
미래정밀 (2),AJR77171201,89,3510,114,1789,0.0113,5496,0,,21,
미래정밀 (2),AJR77171201-4-1,386,0,0,312,0.0486,698,0,,1,
미래정밀 (2),AJR77171201-4-10,452,390,18,410,0.0579,1268,0,,4,
미래정밀 (2),AJR77171201-4-2,559,0,0,443,0.0704,1002,0,,1,
미래정밀 (2),AJR77171201-4-3,740,0,0,468,0.0931,1207,0,,1,
미래정밀 (2),AJR77171201-4-4,948,0,0,610,0.1194,1558,0,,1,
미래정밀 (2),AJR77171201-4-5,977,0,0,497,0.1231,1474,0,,1,
미래정밀 (2),AJR77171201-4-6,1150,0,0,744,0.1448,1893,0,,1,
미래정밀 (2),AJR77171201-4-7,326,0,0,105,0.0425,431,0,,1,
미래정밀 (2),AJR77171201-4-8,375,0,0,127,0.0489,502,0,,1,
미래정밀 (2),AJR77171201-4-9,427,0,0,140,0.0557,566,0,,1,
미래정밀 (2),AJR77182401,2881,0,0,483,0.3817,3363,0,,3,
미래정밀 (2),AJR77182405,4166,0,0,654,0.5518,4818,0,,3,
미래정밀 (2),AJR77182406,2683,0,0,427,0.3554,3109,0,,2,
미래정밀 (2),AJR77202901,2153,0,0,482,0.2841,2633,0,,4,
미래정밀 (2),AJR77203901,1356,764,41,994,0.1761,3153,0,,11,
미래정밀 (2),AJR77222902,2039,0,0,381,0.2694,2419,0,,2,
미래정밀 (2),AJR77224501,3329,685,34,787,0.4407,4833,0,,7,
미래정밀 (2),AJR77224501-4-1,7039,1370,68,1584,0.9317,10057,0,,12,
미래정밀 (2),AJR77224503,1994,0,0,319,0.2641,2313,0,,1,
미래정밀 (2),AJR77224505,1098,0,0,227,0.1453,1325,0,,1,
미래정밀 (2),AJR77263009,1251,179,171,1192,0.0966,2671,0,,16,
미래정밀 (2),AJR77263009-4-1,854,0,0,157,0.066,1011,0,,1,
미래정밀 (2),AJR77263009-4-2,1105,0,0,268,0.0854,1372,0,,2,
미래정밀 (2),MJU47978302-4-1,120,0,0,0,0.0156,208,0,,1,
미래정밀 (2),MJU47978303-4-1,80,0,0,0,0.0104,152,0,,1,
미래정밀 (2),MJU47978304-4-1,237,0,0,0,0.0307,354,0,,1,
미래정밀 (2),MJU62947901,94,0,0,82,0.0123,175,0,,1,
미래정밀 (2),MJU63357501,1317,0,11,335,0.1745,1663,0,,2,
미래정밀 (2),MJU64287701,1315,0,0,170,0.1736,1485,0,,1,
미래정밀 (2),MJU64794403-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),MJU64794403-4-2,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),MJU64794404-4-3,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),MJU64988801,1588,0,0,299,0.2104,1887,0,,1,
미래정밀 (2),WPC-25000,926,0,0,254,0.2337,1179,0,,3,
썬텍코리아 (3),AJR30004702,8779,56,256,3307,1.2551,12394,0,,11,
썬텍코리아 (3),AJR30037603,0,578,10,135,0.0,722,0,,3,
썬텍코리아 (3),AJR30037604,360,594,10,400,0.0469,1362,0,,7,
썬텍코리아 (3),AJR30077802,1603,1613,81,1229,0.1324,3633,0,,14,
썬텍코리아 (3),AJR30101601,9520,56,129,1957,0.4327,11661,0,,5,
썬텍코리아 (3),AJR30102601,3495,10915,218,1890,0.1747,16512,0,,18,
썬텍코리아 (3),AJR30125501,5863,19243,80,1005,0.2931,26190,0,,5,
썬텍코리아 (3),AJR30125505,5711,11948,80,1000,0.2856,18738,0,,5,
썬텍코리아 (3),AJR30125601,1548,21769,98,944,0.0774,24357,0,,10,
썬텍코리아 (3),AJR30125603,515,5581,33,370,0.0258,6497,0,,4,
썬텍코리아 (3),AJR30138203,2277,0,0,476,0.1138,2750,0,,4,
썬텍코리아 (3),AJR36852211,2993,1465,199,2833,0.3269,7481,0,,22,
썬텍코리아 (3),AJR55707008-1,809,4075,142,2089,0.1044,7110,0,,20,
썬텍코리아 (3),AJR55707008-2,247,1412,40,736,0.0323,2434,0,,8,
썬텍코리아 (3),AJR55707009,548,0,0,358,0.0704,904,0,,4,
썬텍코리아 (3),AJR55707009-1,548,1075,61,920,0.0704,2601,0,,8,
썬텍코리아 (3),AJR55707009-2,6715,0,0,1659,0.8483,8369,0,,15,
썬텍코리아 (3),AJR73952501,898,56,74,785,0.1178,1810,0,,6,
썬텍코리아 (3),AJR73952502,785,56,61,613,0.1031,1513,0,,5,
썬텍코리아 (3),AJR74823101,1966,56,122,1163,0.2587,3303,0,,8,
썬텍코리아 (3),AJR74823102,1966,56,122,1151,0.2587,3291,0,,8,
썬텍코리아 (3),AJR74823103,1759,56,96,864,0.2319,2772,0,,7,
썬텍코리아 (3),AJR74823104,1759,56,96,852,0.2319,2761,0,,7,
썬텍코리아 (3),AJR75462802,4497,4422,63,1093,0.2249,10070,0,,10,
썬텍코리아 (3),AJR76502618,4959,0,0,649,0.2479,5606,0,,4,
썬텍코리아 (3),AJR76523027,1133,3652,123,1270,0.1495,6175,0,,9,
썬텍코리아 (3),AJR76562804,14308,0,200,2780,0.7154,17284,0,,7,
썬텍코리아 (3),AJR77170701,1002,0,0,162,0.1327,1163,0,,2,
썬텍코리아 (3),AJR77170902,10204,0,289,4913,1.1609,15396,0,,23,
썬텍코리아 (3),AJR77182701,6029,0,0,1482,0.7592,7507,0,,13,
썬텍코리아 (3),AJR77182802,3941,0,139,2141,0.3025,6218,0,,6,
썬텍코리아 (3),AJR77182902,3594,0,129,1809,0.2759,5530,0,,5,
썬텍코리아 (3),AJR77183101,5823,0,0,1463,0.7333,7281,0,,13,
썬텍코리아 (3),AJR77188801,1738,19243,60,481,0.2303,21520,0,,4,
썬텍코리아 (3),AJR77224002,5033,15613,65,820,0.2516,21530,0,,5,
썬텍코리아 (3),AJR77224008,6329,15613,81,1054,0.3164,23076,0,,6,
썬텍코리아 (3),AJR77224501,3372,26669,199,1670,0.2445,31904,0,,17,
썬텍코리아 (3),AJR77224518,912,13722,124,844,0.1203,15598,0,,8,
썬텍코리아 (3),AJR77225602,3709,23123,138,859,0.1855,27827,0,,7,
썬텍코리아 (3),AJR77225607,5501,23123,148,1158,0.275,29927,0,,8,
이젠터 (2),5210A22950A,147,0,0,71,0.0192,218,0,,1,
이젠터 (2),5211A21904M,69,0,0,82,0.0089,150,0,,2,
이젠터 (2),ACQ30605001,599,0,0,246,0.079,843,0,,3,
이젠터 (2),ACQ30662801,470,0,0,158,0.062,627,0,,2,
이젠터 (2),AJJ74758302,770,820,50,597,0.0623,2235,0,,7,
이젠터 (2),AJJ75178301,473,0,0,245,0.0608,717,0,,4,
이젠터 (2),AJJ75178302,435,0,0,228,0.056,661,0,,4,
이젠터 (2),AJJ75358401,2719,2525,69,926,0.3595,6236,0,,8,
이젠터 (2),AJJ75358421,3051,927,70,1103,0.4033,5147,0,,7,
이젠터 (2),AJJ75358426,2741,3108,83,1075,0.3623,7005,0,,7,
이젠터 (2),AJJ75838610,2601,927,32,922,0.3436,4477,0,,9,
이젠터 (2),AJJ75838620,377,1209,72,603,0.0491,2259,0,,7,
이젠터 (2),AJJ75838622,222,927,16,196,0.0293,1361,0,,3,
이젠터 (2),AJJ75918402,189,927,23,279,0.0249,1417,0,,3,
이젠터 (2),AJJ75918512,770,0,0,185,0.1019,954,0,,2,
이젠터 (2),AJR30001401,3745,822,243,1778,0.4951,6586,0,,6,
이젠터 (2),AJR30001402,3253,0,148,1455,0.4301,4853,0,,6,
이젠터 (2),AJR30003301,570,3744,102,962,0.074,5377,0,,5,
이젠터 (2),AJR30004702,5845,14748,213,2111,0.4983,22913,0,,11,
이젠터 (2),AJR30007603,451,0,0,156,0.0596,607,0,,2,
이젠터 (2),AJR30007604,400,0,0,130,0.0528,530,0,,1,
이젠터 (2),AJR30009001,161,0,0,55,0.0212,215,0,,1,
이젠터 (2),AJR30009004,703,0,0,187,0.093,889,0,,2,
이젠터 (2),AJR30009005,792,0,0,144,0.1047,935,0,,1,
이젠터 (2),AJR30009403,906,0,0,208,0.1198,1113,0,,2,
이젠터 (2),AJR30011201,67,0,0,47,0.0087,113,0,,1,
이젠터 (2),AJR30019801,950,685,55,556,0.1254,2244,0,,5,
이젠터 (2),AJR30020701,7121,0,389,3850,0.9407,11359,0,,8,
이젠터 (2),AJR30025401,754,0,0,145,0.0996,899,0,,1,
이젠터 (2),AJR30025501,726,0,0,143,0.0959,869,0,,1,
이젠터 (2),AJR30025601,1886,100,80,1059,0.2483,3124,0,,5,
이젠터 (2),AJR30025701,143,0,0,94,0.0187,237,0,,2,
이젠터 (2),AJR30029901,8210,0,0,1298,1.0875,9505,0,,6,
이젠터 (2),AJR30031201,1871,0,0,421,0.2475,2290,0,,4,
이젠터 (2),AJR30031202,919,0,0,200,0.1213,1117,0,,2,
이젠터 (2),AJR30031801,0,0,0,0,0.0,0,0,,0,
이젠터 (2),AJR30037101,364,0,0,110,0.0481,474,0,,1,
이젠터 (2),AJR30038201,332,0,0,107,0.0439,439,0,,1,
이젠터 (2),AJR30038301,864,0,0,244,0.1143,1107,0,,3,
이젠터 (2),AJR30038401,305,0,0,143,0.0395,447,0,,2,
이젠터 (2),AJR30060702,704,1450,33,609,0.0931,2792,0,,11,
이젠터 (2),AJR30061101,522,0,16,696,0.0471,1232,0,,5,
이젠터 (2),AJR30069601,232,300,40,379,0.0307,951,0,,3,
이젠터 (2),AJR30069702,386,367,50,459,0.0511,1262,0,,4,
이젠터 (2),AJR30075101,3300,0,145,1834,0.434,5274,0,,12,
이젠터 (2),AJR30075401,14065,13286,410,5707,1.1511,33453,0,,45,
이젠터 (2),AJR30077901,1989,65,66,1232,0.1543,3348,0,,7,
이젠터 (2),AJR30078601,11847,0,0,1214,0.5385,13060,0,,2,
이젠터 (2),AJR30078701,2372,1296,183,1322,0.1897,5171,0,,6,
이젠터 (2),AJR30078702,1912,2023,134,952,0.1491,5019,0,,8,
이젠터 (2),AJR30079301,1191,0,0,259,0.1578,1449,0,,1,
이젠터 (2),AJR30079401,571,0,0,132,0.0757,703,0,,1,
이젠터 (2),AJR30087301,1689,0,0,428,0.2231,2114,0,,3,
이젠터 (2),AJR30087401,637,0,0,245,0.0841,880,0,,3,
이젠터 (2),AJR30095101,2945,0,0,643,0.2876,3588,0,,2,
이젠터 (2),AJR30099601,2580,0,0,523,0.3416,3102,0,,4,
이젠터 (2),AJR30103101,500,0,0,182,0.0661,681,0,,3,
이젠터 (2),AJR30103102,1171,0,0,368,0.1545,1536,0,,5,
이젠터 (2),AJR30116701,3571,0,223,1713,0.3354,5504,0,,6,
이젠터 (2),AJR30117302,5588,0,249,3395,0.4419,9228,0,,8,
이젠터 (2),AJR30120801,214,0,0,58,0.0107,271,0,,1,
이젠터 (2),AJR30123401,667,0,0,173,0.0881,839,0,,2,
이젠터 (2),AJR30125601,5190,68625,218,1704,0.2595,75735,0,,17,
이젠터 (2),AJR30140101,1127,0,0,231,0.0564,1358,0,,2,
이젠터 (2),AJR30140103,700,0,0,127,0.035,826,0,,1,
이젠터 (2),AJR30140104,677,0,0,125,0.0338,801,0,,1,
이젠터 (2),AJR30140105,696,0,0,126,0.0348,822,0,,1,
이젠터 (2),AJR32883906,2454,65,121,1843,0.3225,4479,0,,7,
이젠터 (2),AJR32883911,2030,65,87,1213,0.2675,3392,0,,6,
이젠터 (2),AJR34739811,1588,0,60,827,0.2092,2472,0,,4,
이젠터 (2),AJR34739816,1123,1904,161,1249,0.1485,4435,0,,7,
이젠터 (2),AJR34739818,403,0,0,149,0.0532,551,0,,2,
이젠터 (2),AJR34739820,2043,114,117,985,0.2702,3256,0,,6,
이젠터 (2),AJR34739824,1123,1924,161,1250,0.1485,4456,0,,7,
이젠터 (2),AJR36618618,2342,685,49,1087,0.3094,4159,0,,7,
이젠터 (2),AJR36618620,1524,685,65,968,0.2011,3239,0,,6,
이젠터 (2),AJR36618623,660,0,0,188,0.0871,847,0,,1,
이젠터 (2),AJR37039703,1030,3065,148,1464,0.1336,5705,0,,20,
이젠터 (2),AJR52676202,716,693,93,762,0.0947,2263,0,,6,
이젠터 (2),AJR53980903,2809,728,227,1737,0.3711,5498,0,,13,
이젠터 (2),AJR54072907,2871,0,0,1097,0.3806,3967,0,,4,
이젠터 (2),AJR55707008,246,538,20,430,0.0321,1232,0,,4,
이젠터 (2),AJR67807805,122,12,0,126,0.0158,258,0,,3,
이젠터 (2),AJR71429409,0,6004,128,671,0.0,6802,0,,7,
이젠터 (2),AJR71429420,0,5867,128,671,0.0,6665,0,,7,
이젠터 (2),AJR71429433,0,5926,128,671,0.0,6724,0,,7,
이젠터 (2),AJR72914201,0,541,60,223,0.0,824,0,,2,
이젠터 (2),AJR72914508,83,0,0,82,0.0108,164,0,,2,
이젠터 (2),AJR72919805,0,90,11,112,0.0,213,0,,3,
이젠터 (2),AJR73326604,3004,0,197,1713,0.3968,4912,0,,5,
이젠터 (2),AJR73326623,16491,4777,517,6042,2.1797,27815,0,,32,
이젠터 (2),AJR73326624,14242,136,449,4925,1.2481,19747,0,,13,
이젠터 (2),AJR73326629,2065,0,145,1596,0.2721,3803,0,,5,
이젠터 (2),AJR73326630,4856,0,224,2236,0.6415,7313,0,,5,
이젠터 (2),AJR73326631,4859,0,250,2845,0.6419,7951,0,,5,
이젠터 (2),AJR73326634,3052,0,220,2414,0.4028,5684,0,,6,
이젠터 (2),AJR737678,658,0,0,88,0.0541,745,0,,1,
이젠터 (2),AJR73767803,0,4860,226,561,0.0,5646,0,,4,
이젠터 (2),AJR73787405,839,0,100,740,0.1104,1675,0,,5,
이젠터 (2),AJR73787804,3701,0,80,1854,0.4878,5630,0,,10,
이젠터 (2),AJR73803003,93,2263,59,723,0.0122,3137,0,,5,
이젠터 (2),AJR73946112,104,0,0,81,0.0135,184,0,,2,
이젠터 (2),AJR73970503,1292,0,0,189,0.1706,1479,0,,3,
이젠터 (2),AJR73972012,75,0,0,82,0.0097,156,0,,2,
이젠터 (2),AJR739803,1204,1490,136,784,0.099,3611,0,,10,
이젠터 (2),AJR73980304,0,3446,152,559,0.0,4157,0,,4,
이젠터 (2),AJR73980305,0,4433,152,559,0.0,5144,0,,4,
이젠터 (2),AJR73980306,0,3650,152,559,0.0,4361,0,,4,
이젠터 (2),AJR74107915,2359,439,43,576,0.1941,3417,0,,9,
이젠터 (2),AJR74165705,2267,0,114,739,0.1867,3119,0,,3,
이젠터 (2),AJR74169203,4114,1028,172,1542,0.4112,6223,0,,14,
이젠터 (2),AJR74227601,1475,0,0,283,0.1951,1757,0,,2,
이젠터 (2),AJR74364818,4194,15285,222,2179,0.3073,21874,0,,17,
이젠터 (2),AJR74364825,4019,16167,223,2059,0.2923,22461,0,,17,
이젠터 (2),AJR74425403,3957,0,324,1676,0.5225,5952,0,,6,
이젠터 (2),AJR74425405,4694,0,362,1887,0.6198,6939,0,,6,
이젠터 (2),AJR74425406,4629,822,259,1862,0.6113,7569,0,,7,
이젠터 (2),AJR74425407,3558,822,217,1279,0.4702,5874,0,,7,
이젠터 (2),AJR74425408,567,4976,75,673,0.0735,6288,0,,5,
이젠터 (2),AJR74444508,1318,1223,63,794,0.174,3395,0,,9,
이젠터 (2),AJR74444509,2130,0,128,1251,0.281,3505,0,,7,
이젠터 (2),AJR74466305,179,0,0,123,0.0232,301,0,,2,
이젠터 (2),AJR74467001,199,0,0,113,0.0259,311,0,,3,
이젠터 (2),AJR74467003,636,1603,46,678,0.0831,2960,0,,5,
이젠터 (2),AJR74467101,406,0,0,256,0.0532,660,0,,5,
이젠터 (2),AJR74467103,593,1674,46,747,0.0775,3055,0,,7,
이젠터 (2),AJR74942523,1004,65,68,907,0.1314,2040,0,,8,
이젠터 (2),AJR74942547,1103,65,69,1234,0.1443,2467,0,,8,
이젠터 (2),AJR74942561,1104,0,73,1135,0.1444,2308,0,,7,
이젠터 (2),AJR74942581,2649,67,77,1242,0.1226,4030,0,,8,
이젠터 (2),AJR74943201,607,789,135,888,0.0794,2418,0,,6,
이젠터 (2),AJR74943202,343,0,0,255,0.0445,595,0,,3,
이젠터 (2),AJR74963001,3003,65,98,1223,0.1502,4386,0,,6,
이젠터 (2),AJR74963101,646,1626,271,1523,0.0842,4063,0,,10,
이젠터 (2),AJR74963102,710,0,0,183,0.0935,892,0,,2,
이젠터 (2),AJR75002401,624,0,0,152,0.0512,775,0,,2,
이젠터 (2),AJR75123901,2897,3816,347,2680,0.3806,9734,0,,12,
이젠터 (2),AJR75182901,972,770,46,823,0.1268,2609,0,,8,
이젠터 (2),AJR75223401,4875,822,259,1857,0.6438,7809,0,,7,
이젠터 (2),AJR75243105,1898,200,95,1476,0.249,3667,0,,12,
이젠터 (2),AJR75243106,677,0,43,693,0.0893,1412,0,,3,
이젠터 (2),AJR75243118,1192,65,51,807,0.1565,2112,0,,5,
이젠터 (2),AJR75243119,1561,2192,85,1380,0.2033,5214,0,,12,
이젠터 (2),AJR75243123,560,608,34,1184,0.043,2386,0,,5,
이젠터 (2),AJR75243125,543,608,46,693,0.0708,1888,0,,6,
이젠터 (2),AJR75342401,0,3130,96,309,0.0,3535,0,,6,
이젠터 (2),AJR75462802,0,67,16,196,0.0,278,0,,2,
이젠터 (2),AJR75482701,2668,1256,136,1076,0.2157,5134,0,,8,
이젠터 (2),AJR75483601,2270,685,55,959,0.2267,3965,0,,10,
이젠터 (2),AJR75483701,3793,0,0,871,0.3118,4659,0,,10,
이젠터 (2),AJR75544201,2658,1008,29,857,0.2575,4548,0,,9,
이젠터 (2),AJR75544202,281,0,0,84,0.0371,365,0,,1,
이젠터 (2),AJR75544203,492,0,0,179,0.0649,671,0,,2,
이젠터 (2),AJR75563003,171,0,0,138,0.0223,309,0,,3,
이젠터 (2),AJR75563402,477,243,52,666,0.0625,1436,0,,6,
이젠터 (2),AJR75645501,2260,0,96,634,0.1861,2990,0,,3,
이젠터 (2),AJR75645606,397,346,54,480,0.0517,1274,0,,7,
이젠터 (2),AJR75645701,2897,0,132,1011,0.2365,4035,0,,8,
이젠터 (2),AJR75645801,2939,0,152,1158,0.24,4104,0,,9,
이젠터 (2),AJR75710903,999,1523,35,437,0.1318,2992,0,,5,
이젠터 (2),AJR75711202,1056,1523,35,472,0.1381,3084,0,,5,
이젠터 (2),AJR75743201,689,0,0,141,0.0911,830,0,,1,
이젠터 (2),AJR75743204,4219,0,0,792,0.5574,5008,0,,8,
이젠터 (2),AJR75743207,965,0,0,319,0.1264,1282,0,,4,
이젠터 (2),AJR75743209,5900,0,50,2004,0.7789,7949,0,,11,
이젠터 (2),AJR75743301,605,0,0,147,0.0801,752,0,,1,
이젠터 (2),AJR75743307,2789,0,34,1047,0.3671,3867,0,,8,
이젠터 (2),AJR75744140,2788,2525,83,1396,0.3686,6788,0,,7,
이젠터 (2),AJR75763801,1576,0,0,297,0.2085,1873,0,,1,
이젠터 (2),AJR75827603,423,388,34,595,0.0559,1440,0,,5,
이젠터 (2),AJR75942501,1098,0,79,876,0.1436,2048,0,,7,
이젠터 (2),AJR76302601,322,0,0,167,0.0425,488,0,,1,
이젠터 (2),AJR76322601,405,0,0,135,0.0536,539,0,,2,
이젠터 (2),AJR76442507,393,927,32,393,0.0515,1743,0,,4,
이젠터 (2),AJR76502604,2055,1126,37,1170,0.2709,4382,0,,15,
이젠터 (2),AJR76502610,1893,1189,81,1576,0.2499,4732,0,,17,
이젠터 (2),AJR76502611,2084,1189,81,1601,0.2752,4949,0,,17,
이젠터 (2),AJR76502612,1021,1189,81,1088,0.1347,3375,0,,11,
이젠터 (2),AJR76523001,3244,0,0,618,0.4291,3861,0,,4,
이젠터 (2),AJR76523003,1353,0,0,296,0.179,1649,0,,2,
이젠터 (2),AJR76523011,2842,0,0,436,0.3759,3277,0,,2,
이젠터 (2),AJR76523012,1302,0,0,210,0.1722,1511,0,,1,
이젠터 (2),AJR76523027,660,0,0,170,0.0871,829,0,,2,
이젠터 (2),AJR76545302,464,0,0,131,0.0614,595,0,,1,
이젠터 (2),AJR76562401,915,3008,58,738,0.1208,4717,0,,7,
이젠터 (2),AJR76562811,4198,3900,206,2065,0.5561,10367,0,,9,
이젠터 (2),AJR76582501,4558,0,0,779,0.603,5334,0,,5,
이젠터 (2),AJR76582506,3585,497,159,2199,0.4734,6430,0,,20,
이젠터 (2),AJR76602401,2010,1055,41,1127,0.2645,4233,0,,9,
이젠터 (2),AJR76703612,1332,0,0,193,0.1765,1525,0,,1,
이젠터 (2),AJR76822701,4222,822,386,3553,0.54,8979,0,,8,
이젠터 (2),AJR76982501,1720,0,0,281,0.2279,2001,0,,2,
이젠터 (2),AJR77143101,1697,0,0,351,0.2243,2048,0,,2,
이젠터 (2),AJR77144207,2300,0,201,2292,0.3026,4791,0,,6,
이젠터 (2),AJR77144301,5301,0,224,2287,0.7004,7811,0,,5,
이젠터 (2),AJR77144305,5153,0,250,2510,0.6809,7910,0,,5,
이젠터 (2),AJR77144306,5301,0,224,2287,0.7004,7811,0,,5,
이젠터 (2),AJR77145701,3926,0,256,3459,0.5151,7636,0,,7,
이젠터 (2),AJR77145702,4049,0,249,3289,0.5311,7582,0,,8,
이젠터 (2),AJR77182601,3332,0,0,472,0.4414,3803,0,,2,
